"SampleID","subject","SampleCollectedBy","SampleBox","Bristol","SampleStabilizer","sampledate","studyday","subj_day","sampletime"
"WOL-49-DRS","wolverine","SA",17,2,"DNA/RNA Shield",2023-04-27,"49","wolverine_49",07:30:00
"WOL-49-MGE","wolverine","SA",17,2,"Molecular Grade (96%) Ethanol",2023-04-27,"49","wolverine_49",07:30:00
"IRI-49-DRS","iris","SA",17,3,"DNA/RNA Shield",2023-04-27,"49","iris_49",07:30:00
"IRI-49-MGE","iris","SA",17,3,"Molecular Grade (96%) Ethanol",2023-04-27,"49","iris_49",07:30:00
"GOO-49-DRS","goose","SA",17,2,"DNA/RNA Shield",2023-04-27,"49","goose_49",08:00:00
"GOO-49-MGE","goose","SA",17,2,"Molecular Grade (96%) Ethanol",2023-04-27,"49","goose_49",08:00:00
"LAM-49-DRS","lambchop","SA",17,3,"DNA/RNA Shield",2023-04-27,"49","lambchop_49",08:00:00
"LAM-49-MGE","lambchop","SA",17,3,"Molecular Grade (96%) Ethanol",2023-04-27,"49","lambchop_49",08:00:00
"FRA-49-DRS","franc","SA",17,3,"DNA/RNA Shield",2023-04-27,"49","franc_49",08:00:00
"FRA-49-MGE","franc","SA",17,3,"Molecular Grade (96%) Ethanol",2023-04-27,"49","franc_49",08:00:00
"IVY-49-DRS","ivy","SA",17,3,"DNA/RNA Shield",2023-04-27,"49","ivy_49",08:00:00
"IVY-49-MGE","ivy","SA",17,3,"Molecular Grade (96%) Ethanol",2023-04-27,"49","ivy_49",08:00:00
"CHA-49-DRS","charles","SA",17,5,"DNA/RNA Shield",2023-04-27,"49","charles_49",08:00:00
"CHA-49-MGE","charles","SA",17,5,"Molecular Grade (96%) Ethanol",2023-04-27,"49","charles_49",08:00:00
"GRO-49-DRS","grogu","SA",17,3,"DNA/RNA Shield",2023-04-27,"49","grogu_49",08:00:00
"GRO-49-MGE","grogu","SA",17,3,"Molecular Grade (96%) Ethanol",2023-04-27,"49","grogu_49",08:00:00
"MAR-49-DRS","marshmallow","SA",17,2,"DNA/RNA Shield",2023-04-27,"49","marshmallow_49",08:00:00
"MAR-49-MGE","marshmallow","SA",17,2,"Molecular Grade (96%) Ethanol",2023-04-27,"49","marshmallow_49",08:00:00
"BUD-49-DRS","buddy","SA",17,3,"DNA/RNA Shield",2023-04-27,"49","buddy_49",08:00:00
"BUD-49-MGE","buddy","SA",17,3,"Molecular Grade (96%) Ethanol",2023-04-27,"49","buddy_49",08:00:00
"JOA-49-DRS","joans","SA",17,2,"DNA/RNA Shield",2023-04-27,"49","joans_49",08:00:00
"JOA-49-MGE","joans","SA",17,2,"Molecular Grade (96%) Ethanol",2023-04-27,"49","joans_49",08:00:00
"HEN-49-DRS","henry","SA",17,3,"DNA/RNA Shield",2023-04-27,"49","henry_49",08:00:00
"HEN-49-MGE","henry","SA",17,3,"Molecular Grade (96%) Ethanol",2023-04-27,"49","henry_49",08:00:00
"GIN-49-DRS","ginger","SA",17,2,"DNA/RNA Shield",2023-04-27,"49","ginger_49",08:00:00
"GIN-49-MGE","ginger","SA",17,2,"Molecular Grade (96%) Ethanol",2023-04-27,"49","ginger_49",08:00:00
"HAM-50-DRS","hamlet","SA/GR",17,2,"DNA/RNA Shield",2023-04-28,"50","hamlet_50",07:30:00
"HAM-50-MGE","hamlet","SA/GR",17,2,"Molecular Grade (96%) Ethanol",2023-04-28,"50","hamlet_50",07:30:00
"HER-50-DRS","hera","SA/GR",17,3,"DNA/RNA Shield",2023-04-28,"50","hera_50",07:30:00
"HER-50-MGE","hera","SA/GR",17,3,"Molecular Grade (96%) Ethanol",2023-04-28,"50","hera_50",07:30:00
"JAR-50-DRS","jarjarbinks","SA/GR",17,3,"DNA/RNA Shield",2023-04-28,"50","jarjarbinks_50",07:30:00
"JAR-50-MGE","jarjarbinks","SA/GR",17,3,"Molecular Grade (96%) Ethanol",2023-04-28,"50","jarjarbinks_50",07:30:00
"OPH-50-DRS","ophelia","SA/GR",17,1,"DNA/RNA Shield",2023-04-28,"50","ophelia_50",07:30:00
"OPH-50-MGE","ophelia","SA/GR",17,1,"Molecular Grade (96%) Ethanol",2023-04-28,"50","ophelia_50",07:30:00
"KUB-50-DRS","kubo","SA/GR",17,2,"DNA/RNA Shield",2023-04-28,"50","kubo_50",07:30:00
"KUB-50-MGE","kubo","SA/GR",17,2,"Molecular Grade (96%) Ethanol",2023-04-28,"50","kubo_50",07:30:00
"KOR-50-DRS","korra","SA/GR",17,3,"DNA/RNA Shield",2023-04-28,"50","korra_50",07:30:00
"KOR-50-MGE","korra","SA/GR",17,3,"Molecular Grade (96%) Ethanol",2023-04-28,"50","korra_50",07:30:00
"WOL-50-DRS","wolverine","SA/GR",17,2,"DNA/RNA Shield",2023-04-28,"50","wolverine_50",07:30:00
"WOL-50-MGE","wolverine","SA/GR",17,2,"Molecular Grade (96%) Ethanol",2023-04-28,"50","wolverine_50",07:30:00
"IRI-50-DRS","iris","SA/GR",17,3,"DNA/RNA Shield",2023-04-28,"50","iris_50",07:30:00
"IRI-50-MGE","iris","SA/GR",17,3,"Molecular Grade (96%) Ethanol",2023-04-28,"50","iris_50",07:30:00
"GOO-50-DRS","goose","SA/GR",17,2,"DNA/RNA Shield",2023-04-28,"50","goose_50",08:00:00
"GOO-50-MGE","goose","SA/GR",17,2,"Molecular Grade (96%) Ethanol",2023-04-28,"50","goose_50",08:00:00
"LAM-50-DRS","lambchop","SA/GR",17,3,"DNA/RNA Shield",2023-04-28,"50","lambchop_50",08:00:00
"LAM-50-MGE","lambchop","SA/GR",17,3,"Molecular Grade (96%) Ethanol",2023-04-28,"50","lambchop_50",08:00:00
"FRA-50-DRS","franc","SA/GR",18,3,"DNA/RNA Shield",2023-04-28,"50","franc_50",08:00:00
"FRA-50-MGE","franc","SA/GR",18,3,"Molecular Grade (96%) Ethanol",2023-04-28,"50","franc_50",08:00:00
"IVY-50-DRS","ivy","SA/GR",18,3,"DNA/RNA Shield",2023-04-28,"50","ivy_50",08:00:00
"IVY-50-MGE","ivy","SA/GR",18,3,"Molecular Grade (96%) Ethanol",2023-04-28,"50","ivy_50",08:00:00
"CHA-50-DRS","charles","SA/GR",18,3,"DNA/RNA Shield",2023-04-28,"50","charles_50",08:00:00
"CHA-50-MGE","charles","SA/GR",18,3,"Molecular Grade (96%) Ethanol",2023-04-28,"50","charles_50",08:00:00
"GRO-50-DRS","grogu","SA/GR",18,3,"DNA/RNA Shield",2023-04-28,"50","grogu_50",08:00:00
"GRO-50-MGE","grogu","SA/GR",18,3,"Molecular Grade (96%) Ethanol",2023-04-28,"50","grogu_50",08:00:00
"MAR-50-DRS","marshmallow","SA/GR",18,3,"DNA/RNA Shield",2023-04-28,"50","marshmallow_50",08:00:00
"MAR-50-MGE","marshmallow","SA/GR",18,3,"Molecular Grade (96%) Ethanol",2023-04-28,"50","marshmallow_50",08:00:00
"BUD-50-DRS","buddy","SA/GR",18,2,"DNA/RNA Shield",2023-04-28,"50","buddy_50",08:00:00
"BUD-50-MGE","buddy","SA/GR",18,2,"Molecular Grade (96%) Ethanol",2023-04-28,"50","buddy_50",08:00:00
"JOA-50-DRS","joans","SA/GR",18,3,"DNA/RNA Shield",2023-04-28,"50","joans_50",08:00:00
"JOA-50-MGE","joans","SA/GR",18,3,"Molecular Grade (96%) Ethanol",2023-04-28,"50","joans_50",08:00:00
"HEN-50-DRS","henry","SA/GR",18,3,"DNA/RNA Shield",2023-04-28,"50","henry_50",08:00:00
"HEN-50-MGE","henry","SA/GR",18,3,"Molecular Grade (96%) Ethanol",2023-04-28,"50","henry_50",08:00:00
"GIN-50-DRS","ginger","SA/GR",18,3,"DNA/RNA Shield",2023-04-28,"50","ginger_50",08:00:00
"GIN-50-MGE","ginger","SA/GR",18,3,"Molecular Grade (96%) Ethanol",2023-04-28,"50","ginger_50",08:00:00
"GOO-51-DRS","goose","SA",18,3,"DNA/RNA Shield",2023-04-29,"51","goose_51",08:00:00
"GOO-51-MGE","goose","SA",18,3,"Molecular Grade (96%) Ethanol",2023-04-29,"51","goose_51",08:00:00
"LAM-51-DRS","lambchop","SA",18,3,"DNA/RNA Shield",2023-04-29,"51","lambchop_51",08:00:00
"LAM-51-MGE","lambchop","SA",18,3,"Molecular Grade (96%) Ethanol",2023-04-29,"51","lambchop_51",08:00:00
"FRA-51-DRS","franc","SA",18,3,"DNA/RNA Shield",2023-04-29,"51","franc_51",08:00:00
"FRA-51-MGE","franc","SA",18,3,"Molecular Grade (96%) Ethanol",2023-04-29,"51","franc_51",08:00:00
"IVY-51-DRS","ivy","SA",18,5,"DNA/RNA Shield",2023-04-29,"51","ivy_51",08:00:00
"IVY-51-MGE","ivy","SA",18,5,"Molecular Grade (96%) Ethanol",2023-04-29,"51","ivy_51",08:00:00
"CHA-51-DRS","charles","SA",18,3,"DNA/RNA Shield",2023-04-29,"51","charles_51",08:00:00
"CHA-51-MGE","charles","SA",18,3,"Molecular Grade (96%) Ethanol",2023-04-29,"51","charles_51",08:00:00
"GRO-51-DRS","grogu","SA",18,3,"DNA/RNA Shield",2023-04-29,"51","grogu_51",08:00:00
"GRO-51-MGE","grogu","SA",18,3,"Molecular Grade (96%) Ethanol",2023-04-29,"51","grogu_51",08:00:00
"MAR-51-DRS","marshmallow","SA",18,3,"DNA/RNA Shield",2023-04-29,"51","marshmallow_51",08:00:00
"MAR-51-MGE","marshmallow","SA",18,3,"Molecular Grade (96%) Ethanol",2023-04-29,"51","marshmallow_51",08:00:00
"BUD-51-DRS","buddy","SA",18,3,"DNA/RNA Shield",2023-04-29,"51","buddy_51",08:00:00
"BUD-51-MGE","buddy","SA",18,3,"Molecular Grade (96%) Ethanol",2023-04-29,"51","buddy_51",08:00:00
"JOA-51-DRS","joans","SA",18,3,"DNA/RNA Shield",2023-04-29,"51","joans_51",08:00:00
"JOA-51-MGE","joans","SA",18,3,"Molecular Grade (96%) Ethanol",2023-04-29,"51","joans_51",08:00:00
"HEN-51-DRS","henry","SA",18,4,"DNA/RNA Shield",2023-04-29,"51","henry_51",08:00:00
"HEN-51-MGE","henry","SA",18,4,"Molecular Grade (96%) Ethanol",2023-04-29,"51","henry_51",08:00:00
"GIN-51-DRS","ginger","SA",18,2,"DNA/RNA Shield",2023-04-29,"51","ginger_51",08:00:00
"GIN-51-MGE","ginger","SA",18,2,"Molecular Grade (96%) Ethanol",2023-04-29,"51","ginger_51",08:00:00
"HAM-52-DRS","hamlet","SA",18,2,"DNA/RNA Shield",2023-04-30,"52","hamlet_52",07:30:00
"HAM-52-MGE","hamlet","SA",18,2,"Molecular Grade (96%) Ethanol",2023-04-30,"52","hamlet_52",07:30:00
"HER-52-DRS","hera","SA",18,2,"DNA/RNA Shield",2023-04-30,"52","hera_52",07:30:00
"HER-52-MGE","hera","SA",18,2,"Molecular Grade (96%) Ethanol",2023-04-30,"52","hera_52",07:30:00
"JAR-52-DRS","jarjarbinks","SA",18,2,"DNA/RNA Shield",2023-04-30,"52","jarjarbinks_52",07:30:00
"JAR-52-MGE","jarjarbinks","SA",18,2,"Molecular Grade (96%) Ethanol",2023-04-30,"52","jarjarbinks_52",07:30:00
"OPH-52-DRS","ophelia","SA",18,1,"DNA/RNA Shield",2023-04-30,"52","ophelia_52",07:30:00
"OPH-52-MGE","ophelia","SA",18,1,"Molecular Grade (96%) Ethanol",2023-04-30,"52","ophelia_52",07:30:00
"KUB-52-DRS","kubo","SA",18,2,"DNA/RNA Shield",2023-04-30,"52","kubo_52",07:30:00
"KUB-52-MGE","kubo","SA",18,2,"Molecular Grade (96%) Ethanol",2023-04-30,"52","kubo_52",07:30:00
"KOR-52-DRS","korra","SA",18,3,"DNA/RNA Shield",2023-04-30,"52","korra_52",07:30:00
"KOR-52-MGE","korra","SA",18,3,"Molecular Grade (96%) Ethanol",2023-04-30,"52","korra_52",07:30:00
"WOL-52-DRS","wolverine","SA",18,3,"DNA/RNA Shield",2023-04-30,"52","wolverine_52",07:30:00
"WOL-52-MGE","wolverine","SA",18,3,"Molecular Grade (96%) Ethanol",2023-04-30,"52","wolverine_52",07:30:00
"IRI-52-DRS","iris","SA",18,2,"DNA/RNA Shield",2023-04-30,"52","iris_52",07:30:00
"IRI-52-MGE","iris","SA",18,2,"Molecular Grade (96%) Ethanol",2023-04-30,"52","iris_52",07:30:00
"GOO-52-DRS","goose","SA",18,3,"DNA/RNA Shield",2023-04-30,"52","goose_52",08:00:00
"GOO-52-MGE","goose","SA",18,3,"Molecular Grade (96%) Ethanol",2023-04-30,"52","goose_52",08:00:00
"LAM-52-DRS","lambchop","SA",18,3,"DNA/RNA Shield",2023-04-30,"52","lambchop_52",08:00:00
"LAM-52-MGE","lambchop","SA",18,3,"Molecular Grade (96%) Ethanol",2023-04-30,"52","lambchop_52",08:00:00
"FRA-52-DRS","franc","SA",18,2,"DNA/RNA Shield",2023-04-30,"52","franc_52",08:00:00
"FRA-52-MGE","franc","SA",18,2,"Molecular Grade (96%) Ethanol",2023-04-30,"52","franc_52",08:00:00
"IVY-52-DRS","ivy","SA",18,3,"DNA/RNA Shield",2023-04-30,"52","ivy_52",08:00:00
"IVY-52-MGE","ivy","SA",18,3,"Molecular Grade (96%) Ethanol",2023-04-30,"52","ivy_52",08:00:00
"CHA-52-DRS","charles","SA",18,3,"DNA/RNA Shield",2023-04-30,"52","charles_52",08:00:00
"CHA-52-MGE","charles","SA",18,3,"Molecular Grade (96%) Ethanol",2023-04-30,"52","charles_52",08:00:00
"GRO-52-DRS","grogu","SA",18,3,"DNA/RNA Shield",2023-04-30,"52","grogu_52",08:00:00
"GRO-52-MGE","grogu","SA",18,3,"Molecular Grade (96%) Ethanol",2023-04-30,"52","grogu_52",08:00:00
"MAR-52-DRS","marshmallow","SA",18,3,"DNA/RNA Shield",2023-04-30,"52","marshmallow_52",08:00:00
"MAR-52-MGE","marshmallow","SA",18,3,"Molecular Grade (96%) Ethanol",2023-04-30,"52","marshmallow_52",08:00:00
"BUD-52-DRS","buddy","SA",19,4,"DNA/RNA Shield",2023-04-30,"52","buddy_52",08:00:00
"BUD-52-MGE","buddy","SA",19,4,"Molecular Grade (96%) Ethanol",2023-04-30,"52","buddy_52",08:00:00
"JOA-52-DRS","joans","SA",19,3,"DNA/RNA Shield",2023-04-30,"52","joans_52",08:00:00
"JOA-52-MGE","joans","SA",19,3,"Molecular Grade (96%) Ethanol",2023-04-30,"52","joans_52",08:00:00
"HEN-52-DRS","henry","SA",19,2,"DNA/RNA Shield",2023-04-30,"52","henry_52",08:00:00
"HEN-52-MGE","henry","SA",19,2,"Molecular Grade (96%) Ethanol",2023-04-30,"52","henry_52",08:00:00
"GIN-52-DRS","ginger","SA",19,2,"DNA/RNA Shield",2023-04-30,"52","ginger_52",08:00:00
"GIN-52-MGE","ginger","SA",19,2,"Molecular Grade (96%) Ethanol",2023-04-30,"52","ginger_52",08:00:00
"HAM-53-DRS","hamlet","SA/GR",19,2,"DNA/RNA Shield",2023-05-01,"53","hamlet_53",07:30:00
"HAM-53-MGE","hamlet","SA/GR",19,2,"Molecular Grade (96%) Ethanol",2023-05-01,"53","hamlet_53",07:30:00
"HER-53-DRS","hera","SA/GR",19,3,"DNA/RNA Shield",2023-05-01,"53","hera_53",07:30:00
"HER-53-MGE","hera","SA/GR",19,3,"Molecular Grade (96%) Ethanol",2023-05-01,"53","hera_53",07:30:00
"JAR-53-DRS","jarjarbinks","SA/GR",19,3,"DNA/RNA Shield",2023-05-01,"53","jarjarbinks_53",07:30:00
"JAR-53-MGE","jarjarbinks","SA/GR",19,3,"Molecular Grade (96%) Ethanol",2023-05-01,"53","jarjarbinks_53",07:30:00
"OPH-53-DRS","ophelia","SA/GR",19,1,"DNA/RNA Shield",2023-05-01,"53","ophelia_53",07:30:00
"OPH-53-MGE","ophelia","SA/GR",19,1,"Molecular Grade (96%) Ethanol",2023-05-01,"53","ophelia_53",07:30:00
"KUB-53-DRS","kubo","SA/GR",19,2,"DNA/RNA Shield",2023-05-01,"53","kubo_53",07:30:00
"KUB-53-MGE","kubo","SA/GR",19,2,"Molecular Grade (96%) Ethanol",2023-05-01,"53","kubo_53",07:30:00
"KOR-53-DRS","korra","SA/GR",19,3,"DNA/RNA Shield",2023-05-01,"53","korra_53",07:30:00
"KOR-53-MGE","korra","SA/GR",19,3,"Molecular Grade (96%) Ethanol",2023-05-01,"53","korra_53",07:30:00
"WOL-53-DRS","wolverine","SA/GR",19,2,"DNA/RNA Shield",2023-05-01,"53","wolverine_53",07:30:00
"WOL-53-MGE","wolverine","SA/GR",19,2,"Molecular Grade (96%) Ethanol",2023-05-01,"53","wolverine_53",07:30:00
"IRI-53-DRS","iris","SA/GR",19,3,"DNA/RNA Shield",2023-05-01,"53","iris_53",07:30:00
"IRI-53-MGE","iris","SA/GR",19,3,"Molecular Grade (96%) Ethanol",2023-05-01,"53","iris_53",07:30:00
"GOO-53-DRS","goose","SA/GR",19,3,"DNA/RNA Shield",2023-05-01,"53","goose_53",08:00:00
"GOO-53-MGE","goose","SA/GR",19,3,"Molecular Grade (96%) Ethanol",2023-05-01,"53","goose_53",08:00:00
"LAM-53-DRS","lambchop","SA/GR",19,3,"DNA/RNA Shield",2023-05-01,"53","lambchop_53",08:00:00
"LAM-53-MGE","lambchop","SA/GR",19,3,"Molecular Grade (96%) Ethanol",2023-05-01,"53","lambchop_53",08:00:00
"FRA-53-DRS","franc","SA/GR",19,3,"DNA/RNA Shield",2023-05-01,"53","franc_53",08:00:00
"FRA-53-MGE","franc","SA/GR",19,3,"Molecular Grade (96%) Ethanol",2023-05-01,"53","franc_53",08:00:00
"IVY-53-DRS","ivy","SA/GR",19,3,"DNA/RNA Shield",2023-05-01,"53","ivy_53",08:00:00
"IVY-53-MGE","ivy","SA/GR",19,3,"Molecular Grade (96%) Ethanol",2023-05-01,"53","ivy_53",08:00:00
"CHA-53-DRS","charles","SA/GR",19,3,"DNA/RNA Shield",2023-05-01,"53","charles_53",08:00:00
"CHA-53-MGE","charles","SA/GR",19,3,"Molecular Grade (96%) Ethanol",2023-05-01,"53","charles_53",08:00:00
"GRO-53-DRS","grogu","SA/GR",19,3,"DNA/RNA Shield",2023-05-01,"53","grogu_53",08:00:00
"GRO-53-MGE","grogu","SA/GR",19,3,"Molecular Grade (96%) Ethanol",2023-05-01,"53","grogu_53",08:00:00
"MAR-53-DRS","marshmallow","SA/GR",19,3,"DNA/RNA Shield",2023-05-01,"53","marshmallow_53",08:00:00
"MAR-53-MGE","marshmallow","SA/GR",19,3,"Molecular Grade (96%) Ethanol",2023-05-01,"53","marshmallow_53",08:00:00
"BUD-53-DRS","buddy","SA/GR",19,3,"DNA/RNA Shield",2023-05-01,"53","buddy_53",08:00:00
"BUD-53-MGE","buddy","SA/GR",19,3,"Molecular Grade (96%) Ethanol",2023-05-01,"53","buddy_53",08:00:00
"JOA-53-DRS","joans","SA/GR",19,3,"DNA/RNA Shield",2023-05-01,"53","joans_53",08:00:00
"JOA-53-MGE","joans","SA/GR",19,3,"Molecular Grade (96%) Ethanol",2023-05-01,"53","joans_53",08:00:00
"HEN-53-DRS","henry","SA/GR",19,3,"DNA/RNA Shield",2023-05-01,"53","henry_53",08:00:00
"HEN-53-MGE","henry","SA/GR",19,3,"Molecular Grade (96%) Ethanol",2023-05-01,"53","henry_53",08:00:00
"GIN-53-DRS","ginger","SA/GR",19,2,"DNA/RNA Shield",2023-05-01,"53","ginger_53",08:00:00
"GIN-53-MGE","ginger","SA/GR",19,2,"Molecular Grade (96%) Ethanol",2023-05-01,"53","ginger_53",08:00:00
"FRA-54-DRS","franc","SA",19,3,"DNA/RNA Shield",2023-05-02,"54","franc_54",07:30:00
"FRA-54-MGE","franc","SA",19,3,"Molecular Grade (96%) Ethanol",2023-05-02,"54","franc_54",07:30:00
"IVY-54-DRS","ivy","SA",19,2,"DNA/RNA Shield",2023-05-02,"54","ivy_54",07:30:00
"IVY-54-MGE","ivy","SA",19,2,"Molecular Grade (96%) Ethanol",2023-05-02,"54","ivy_54",07:30:00
"CHA-54-DRS","charles","SA",19,3,"DNA/RNA Shield",2023-05-02,"54","charles_54",07:30:00
"CHA-54-MGE","charles","SA",19,3,"Molecular Grade (96%) Ethanol",2023-05-02,"54","charles_54",07:30:00
"GRO-54-DRS","grogu","SA",19,3,"DNA/RNA Shield",2023-05-02,"54","grogu_54",07:30:00
"GRO-54-MGE","grogu","SA",19,3,"Molecular Grade (96%) Ethanol",2023-05-02,"54","grogu_54",07:30:00
"MAR-54-DRS","marshmallow","SA",19,3,"DNA/RNA Shield",2023-05-02,"54","marshmallow_54",07:30:00
"MAR-54-MGE","marshmallow","SA",19,3,"Molecular Grade (96%) Ethanol",2023-05-02,"54","marshmallow_54",07:30:00
"BUD-54-DRS","buddy","SA",19,2,"DNA/RNA Shield",2023-05-02,"54","buddy_54",07:30:00
"BUD-54-MGE","buddy","SA",19,2,"Molecular Grade (96%) Ethanol",2023-05-02,"54","buddy_54",07:30:00
"JOA-54-DRS","joans","SA",19,3,"DNA/RNA Shield",2023-05-02,"54","joans_54",07:30:00
"JOA-54-MGE","joans","SA",19,3,"Molecular Grade (96%) Ethanol",2023-05-02,"54","joans_54",07:30:00
"HEN-54-DRS","henry","SA",19,3,"DNA/RNA Shield",2023-05-02,"54","henry_54",07:30:00
"HEN-54-MGE","henry","SA",19,3,"Molecular Grade (96%) Ethanol",2023-05-02,"54","henry_54",07:30:00
"GIN-54-DRS","ginger","SA",19,2,"DNA/RNA Shield",2023-05-02,"54","ginger_54",07:30:00
"GIN-54-MGE","ginger","SA",19,2,"Molecular Grade (96%) Ethanol",2023-05-02,"54","ginger_54",07:30:00
"HAM-55-DRS","hamlet","SA/GR",19,1,"DNA/RNA Shield",2023-05-03,"55","hamlet_55",07:30:00
"HAM-55-MGE","hamlet","SA/GR",19,1,"Molecular Grade (96%) Ethanol",2023-05-03,"55","hamlet_55",07:30:00
"HER-55-DRS","hera","SA/GR",20,2,"DNA/RNA Shield",2023-05-03,"55","hera_55",07:30:00
"HER-55-MGE","hera","SA/GR",20,2,"Molecular Grade (96%) Ethanol",2023-05-03,"55","hera_55",07:30:00
"JAR-55-DRS","jarjarbinks","SA/GR",20,2,"DNA/RNA Shield",2023-05-03,"55","jarjarbinks_55",07:30:00
"JAR-55-MGE","jarjarbinks","SA/GR",20,2,"Molecular Grade (96%) Ethanol",2023-05-03,"55","jarjarbinks_55",07:30:00
"OPH-55-DRS","ophelia","SA/GR",20,1,"DNA/RNA Shield",2023-05-03,"55","ophelia_55",07:30:00
"OPH-55-MGE","ophelia","SA/GR",20,1,"Molecular Grade (96%) Ethanol",2023-05-03,"55","ophelia_55",07:30:00
"KUB-55-DRS","kubo","SA/GR",20,2,"DNA/RNA Shield",2023-05-03,"55","kubo_55",07:30:00
"KUB-55-MGE","kubo","SA/GR",20,2,"Molecular Grade (96%) Ethanol",2023-05-03,"55","kubo_55",07:30:00
"KOR-55-DRS","korra","SA/GR",20,3,"DNA/RNA Shield",2023-05-03,"55","korra_55",07:30:00
"KOR-55-MGE","korra","SA/GR",20,3,"Molecular Grade (96%) Ethanol",2023-05-03,"55","korra_55",07:30:00
"WOL-55-DRS","wolverine","SA/GR",20,2,"DNA/RNA Shield",2023-05-03,"55","wolverine_55",07:30:00
"WOL-55-MGE","wolverine","SA/GR",20,2,"Molecular Grade (96%) Ethanol",2023-05-03,"55","wolverine_55",07:30:00
"IRI-55-DRS","iris","SA/GR",20,3,"DNA/RNA Shield",2023-05-03,"55","iris_55",07:30:00
"IRI-55-MGE","iris","SA/GR",20,3,"Molecular Grade (96%) Ethanol",2023-05-03,"55","iris_55",07:30:00
"GOO-55-DRS","goose","SA/GR",20,2,"DNA/RNA Shield",2023-05-03,"55","goose_55",08:00:00
"GOO-55-MGE","goose","SA/GR",20,2,"Molecular Grade (96%) Ethanol",2023-05-03,"55","goose_55",08:00:00
"LAM-55-DRS","lambchop","SA/GR",20,3,"DNA/RNA Shield",2023-05-03,"55","lambchop_55",08:00:00
"LAM-55-MGE","lambchop","SA/GR",20,3,"Molecular Grade (96%) Ethanol",2023-05-03,"55","lambchop_55",08:00:00
"FRA-55-DRS","franc","SA/GR",20,3,"DNA/RNA Shield",2023-05-03,"55","franc_55",08:00:00
"FRA-55-MGE","franc","SA/GR",20,3,"Molecular Grade (96%) Ethanol",2023-05-03,"55","franc_55",08:00:00
"IVY-55-DRS","ivy","SA/GR",20,4,"DNA/RNA Shield",2023-05-03,"55","ivy_55",08:00:00
"IVY-55-MGE","ivy","SA/GR",20,4,"Molecular Grade (96%) Ethanol",2023-05-03,"55","ivy_55",08:00:00
"CHA-55-DRS","charles","SA/GR",20,3,"DNA/RNA Shield",2023-05-03,"55","charles_55",08:00:00
"CHA-55-MGE","charles","SA/GR",20,3,"Molecular Grade (96%) Ethanol",2023-05-03,"55","charles_55",08:00:00
"GRO-55-DRS","grogu","SA/GR",20,3,"DNA/RNA Shield",2023-05-03,"55","grogu_55",08:00:00
"GRO-55-MGE","grogu","SA/GR",20,3,"Molecular Grade (96%) Ethanol",2023-05-03,"55","grogu_55",08:00:00
"MAR-55-DRS","marshmallow","SA/GR",20,3,"DNA/RNA Shield",2023-05-03,"55","marshmallow_55",08:00:00
"MAR-55-MGE","marshmallow","SA/GR",20,3,"Molecular Grade (96%) Ethanol",2023-05-03,"55","marshmallow_55",08:00:00
"BUD-55-DRS","buddy","SA/GR",20,3,"DNA/RNA Shield",2023-05-03,"55","buddy_55",08:00:00
"BUD-55-MGE","buddy","SA/GR",20,3,"Molecular Grade (96%) Ethanol",2023-05-03,"55","buddy_55",08:00:00
"JOA-55-DRS","joans","SA/GR",20,3,"DNA/RNA Shield",2023-05-03,"55","joans_55",08:00:00
"JOA-55-MGE","joans","SA/GR",20,3,"Molecular Grade (96%) Ethanol",2023-05-03,"55","joans_55",08:00:00
"HEN-55-DRS","henry","SA/GR",20,3,"DNA/RNA Shield",2023-05-03,"55","henry_55",08:00:00
"HEN-55-MGE","henry","SA/GR",20,3,"Molecular Grade (96%) Ethanol",2023-05-03,"55","henry_55",08:00:00
"GIN-55-DRS","ginger","SA/GR",20,3,"DNA/RNA Shield",2023-05-03,"55","ginger_55",08:00:00
"GIN-55-MGE","ginger","SA/GR",20,3,"Molecular Grade (96%) Ethanol",2023-05-03,"55","ginger_55",08:00:00
"HAM-56-DRS","hamlet","SA",20,2,"DNA/RNA Shield",2023-05-04,"56","hamlet_56",07:30:00
"HAM-56-MGE","hamlet","SA",20,2,"Molecular Grade (96%) Ethanol",2023-05-04,"56","hamlet_56",07:30:00
"HER-56-DRS","hera","SA",20,2,"DNA/RNA Shield",2023-05-04,"56","hera_56",07:30:00
"HER-56-MGE","hera","SA",20,2,"Molecular Grade (96%) Ethanol",2023-05-04,"56","hera_56",07:30:00
"JAR-56-DRS","jarjarbinks","SA",20,2,"DNA/RNA Shield",2023-05-04,"56","jarjarbinks_56",07:30:00
"JAR-56-MGE","jarjarbinks","SA",20,2,"Molecular Grade (96%) Ethanol",2023-05-04,"56","jarjarbinks_56",07:30:00
"OPH-56-DRS","ophelia","SA",20,2,"DNA/RNA Shield",2023-05-04,"56","ophelia_56",07:30:00
"OPH-56-MGE","ophelia","SA",20,2,"Molecular Grade (96%) Ethanol",2023-05-04,"56","ophelia_56",07:30:00
"KUB-56-DRS","kubo","SA",20,2,"DNA/RNA Shield",2023-05-04,"56","kubo_56",07:30:00
"KUB-56-MGE","kubo","SA",20,2,"Molecular Grade (96%) Ethanol",2023-05-04,"56","kubo_56",07:30:00
"KOR-56-DRS","korra","SA",20,3,"DNA/RNA Shield",2023-05-04,"56","korra_56",07:30:00
"KOR-56-MGE","korra","SA",20,3,"Molecular Grade (96%) Ethanol",2023-05-04,"56","korra_56",07:30:00
