SampleID	SampleSubject	SampleDate	SampleCollectedBy	SampleNotes	SampleBox	Bristol	SampleTime	SampleStabilizer
HEN-68-MGE	henry	5/16/23	SA		26	2	800	Molecular Grade (95%) Ethanol
GIN-68-DRS	ginger	5/16/23	SA		26	2	800	DNA/RNA Shield
GIN-68-MGE	ginger	5/16/23	SA		26	2	800	Molecular Grade (95%) Ethanol
HAM-69-DRS	hamlet	5/17/23	SA/GR		26	2	730	DNA/RNA Shield
HAM-69-MGE	hamlet	5/17/23	SA/GR		26	2	730	Molecular Grade (95%) Ethanol
HER-69-DRS	hera	5/17/23	SA/GR		26	2	730	DNA/RNA Shield
HER-69-MGE	hera	5/17/23	SA/GR		26	2	730	Molecular Grade (95%) Ethanol
JAR-69-DRS	jarjarbinks	5/17/23	SA/GR		26	2	730	DNA/RNA Shield
JAR-69-MGE	jarjarbinks	5/17/23	SA/GR		26	2	730	Molecular Grade (95%) Ethanol
OPH-69-DRS	ophelia	5/17/23	SA/GR		26	2	730	DNA/RNA Shield
OPH-69-MGE	ophelia	5/17/23	SA/GR		26	2	730	Molecular Grade (95%) Ethanol
KUB-69-DRS	kubo	5/17/23	SA/GR		26	2	730	DNA/RNA Shield
KUB-69-MGE	kubo	5/17/23	SA/GR		26	2	730	Molecular Grade (95%) Ethanol
KOR-69-DRS	korra	5/17/23	SA/GR		26	3	730	DNA/RNA Shield
KOR-69-MGE	korra	5/17/23	SA/GR		26	3	730	Molecular Grade (95%) Ethanol
WOL-69-DRS	wolverine	5/17/23	SA/GR		26	2	730	DNA/RNA Shield
WOL-69-MGE	wolverine	5/17/23	SA/GR		26	2	730	Molecular Grade (95%) Ethanol
IRI-69-DRS	iris	5/17/23	SA/GR		26	3	730	DNA/RNA Shield
IRI-69-MGE	iris	5/17/23	SA/GR		26	3	730	Molecular Grade (95%) Ethanol
GOO-69-DRS	goose	5/17/23	SA/GR		26	3	800	DNA/RNA Shield
GOO-69-MGE	goose	5/17/23	SA/GR		26	3	800	Molecular Grade (95%) Ethanol
LAM-69-DRS	lambchop	5/17/23	SA/GR		26	3	800	DNA/RNA Shield
LAM-69-MGE	lambchop	5/17/23	SA/GR		26	3	800	Molecular Grade (95%) Ethanol
FRA-69-DRS	franc	5/17/23	SA/GR		26	5	800	DNA/RNA Shield
FRA-69-MGE	franc	5/17/23	SA/GR		26	5	800	Molecular Grade (95%) Ethanol
IVY-69-DRS	ivy	5/17/23	SA/GR		26	2	800	DNA/RNA Shield
IVY-69-MGE	ivy	5/17/23	SA/GR		26	2	800	Molecular Grade (95%) Ethanol
CHA-69-DRS	charles	5/17/23	SA/GR		26	2	800	DNA/RNA Shield
CHA-69-MGE	charles	5/17/23	SA/GR		26	2	800	Molecular Grade (95%) Ethanol
GRO-69-DRS	grogu	5/17/23	SA/GR		26	2	800	DNA/RNA Shield
GRO-69-MGE	grogu	5/17/23	SA/GR		26	2	800	Molecular Grade (95%) Ethanol
MAR-69-DRS	marshmallow	5/17/23	SA/GR		26	2	800	DNA/RNA Shield
MAR-69-MGE	marshmallow	5/17/23	SA/GR		26	2	800	Molecular Grade (95%) Ethanol
BUD-69-DRS	buddy	5/17/23	SA/GR		26	2	800	DNA/RNA Shield
BUD-69-MGE	buddy	5/17/23	SA/GR		26	2	800	Molecular Grade (95%) Ethanol
JOA-69-DRS	joans	5/17/23	SA/GR		26	2	800	DNA/RNA Shield
JOA-69-MGE	joans	5/17/23	SA/GR		26	2	800	Molecular Grade (95%) Ethanol
HEN-69-DRS	henry	5/17/23	SA/GR		26	2	800	DNA/RNA Shield
HEN-69-MGE	henry	5/17/23	SA/GR		26	2	800	Molecular Grade (95%) Ethanol
GIN-69-DRS	ginger	5/17/23	SA/GR		26	2	800	DNA/RNA Shield
GIN-69-MGE	ginger	5/17/23	SA/GR		26	2	800	Molecular Grade (95%) Ethanol
HAM-70-DRS	hamlet	5/18/23	SA		26	2	800	DNA/RNA Shield
HAM-70-MGE	hamlet	5/18/23	SA		26	2	800	Molecular Grade (95%) Ethanol
HER-70-DRS	hera	5/18/23	SA		26	2	800	DNA/RNA Shield
HER-70-MGE	hera	5/18/23	SA		26	2	800	Molecular Grade (95%) Ethanol
JAR-70-DRS	jarjarbinks	5/18/23	SA		26	3	800	DNA/RNA Shield
JAR-70-MGE	jarjarbinks	5/18/23	SA		26	3	800	Molecular Grade (95%) Ethanol
OPH-70-DRS	ophelia	5/18/23	SA		26	1	800	DNA/RNA Shield
OPH-70-MGE	ophelia	5/18/23	SA		26	1	800	Molecular Grade (95%) Ethanol
KUB-70-DRS	kubo	5/18/23	SA		26	2	800	DNA/RNA Shield
KUB-70-MGE	kubo	5/18/23	SA		26	2	800	Molecular Grade (95%) Ethanol
KOR-70-DRS	korra	5/18/23	SA		26	3	800	DNA/RNA Shield
KOR-70-MGE	korra	5/18/23	SA		26	3	800	Molecular Grade (95%) Ethanol
WOL-70-DRS	wolverine	5/18/23	SA		26	2	800	DNA/RNA Shield
WOL-70-MGE	wolverine	5/18/23	SA		26	2	800	Molecular Grade (95%) Ethanol
IRI-70-DRS	iris	5/18/23	SA		26	3	800	DNA/RNA Shield
IRI-70-MGE	iris	5/18/23	SA		26	3	800	Molecular Grade (95%) Ethanol
GOO-70-DRS	goose	5/18/23	SA		26	3	730	DNA/RNA Shield
GOO-70-MGE	goose	5/18/23	SA		26	3	730	Molecular Grade (95%) Ethanol
LAM-70-DRS	lambchop	5/18/23	SA		26	3	730	DNA/RNA Shield
LAM-70-MGE	lambchop	5/18/23	SA		26	3	730	Molecular Grade (95%) Ethanol
FRA-70-DRS	franc	5/18/23	SA		27	2	730	DNA/RNA Shield
FRA-70-MGE	franc	5/18/23	SA		27	2	730	Molecular Grade (95%) Ethanol
IVY-70-DRS	ivy	5/18/23	SA		27	2	730	DNA/RNA Shield
IVY-70-MGE	ivy	5/18/23	SA		27	2	730	Molecular Grade (95%) Ethanol
CHA-70-DRS	charles	5/18/23	SA		27	2	730	DNA/RNA Shield
CHA-70-MGE	charles	5/18/23	SA		27	2	730	Molecular Grade (95%) Ethanol
GRO-70-DRS	grogu	5/18/23	SA		27	3	730	DNA/RNA Shield
GRO-70-MGE	grogu	5/18/23	SA		27	3	730	Molecular Grade (95%) Ethanol
MAR-70-DRS	marshmallow	5/18/23	SA		27	2	730	DNA/RNA Shield
MAR-70-MGE	marshmallow	5/18/23	SA		27	2	730	Molecular Grade (95%) Ethanol
BUD-70-DRS	buddy	5/18/23	SA		27	2	730	DNA/RNA Shield
BUD-70-MGE	buddy	5/18/23	SA		27	2	730	Molecular Grade (95%) Ethanol
JOA-70-DRS	joans	5/18/23	SA		27	2	730	DNA/RNA Shield
JOA-70-MGE	joans	5/18/23	SA		27	2	730	Molecular Grade (95%) Ethanol
HEN-70-DRS	henry	5/18/23	SA		27	2	730	DNA/RNA Shield
HEN-70-MGE	henry	5/18/23	SA		27	2	730	Molecular Grade (95%) Ethanol
GIN-70-DRS	ginger	5/18/23	SA		27	2	730	DNA/RNA Shield
GIN-70-MGE	ginger	5/18/23	SA		27	2	730	Molecular Grade (95%) Ethanol
