Sequence_ID	Extract_ID	Sample_ID	Seq_ID	Library_Tube	Library_Tube_ID	Library_Barcode	F_Primer	R_Primer	Run_ID	Final_Lib_Conc_ng_uL	Vol_Added_Pool_uL	Full_Seq_ID	Kit	Sequencer	MinION_Position	Flow_Cell_Type	Flongle_Adapter	Flow_Cell_ID	Run_Date	Loaded_By	Pipeline	Extract_Type	Extract_Date	Extracted_By	Extract_Conc_ng_uL	Extract_Kit	Extract_Box	Extract_Notes	Date	Study_Day	Sample_Time	Subject	Sample_Collected_By	Bristol	Sample_Stabilizer	Sample_Box	Sample_Notes	Diet_Trial	Group_Phase	Subj_Day	Group	Room	Cage	Subject_Code	Sex	Housing	Origin	Subj_DOB	Age	Contraception	Previous_Exp	Subject_Notes
GIN-50-MGE-S202	DNA1-GIN-50-MGE	GIN-50-MGE	CM010	18	S202	barcode18	27F	1492R	MIN_16_2024-7-21	2.56	1.6	16S_UNO-CM-010	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AVI583	2024-07-21	SA	16S_RAP	DNA	2024-04-30	SA	8.8	Quick-DNA Fecal/Soil Microbe	DNA Extracts 10		2023-04-28	50	08:00:00	Ginger	SA/GR	3	Molecular Grade (96%) Ethanol	18		intervention_2	gum	Ginger_50	Group2	RoomF	F6	GIN	Female	Pair	Nebraska	2017-01-27	6.117808219	Estrumate	ABX	
OPH-9-MGE-S203	DNA1-OPH-9-MGE	OPH-9-MGE	CM010	19	S203	barcode19	27F	1492R	MIN_16_2024-7-21	2.32	1.7	16S_UNO-CM-010	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AVI583	2024-07-21	SA	16S_RAP	DNA	2024-05-07	SA	16	Quick-DNA Fecal/Soil Microbe	DNA Extracts 10		2023-03-18	9	07:30:00	Ophelia	SA	1	Molecular Grade (96%) Ethanol	2		run-in	baseline	Ophelia_9	Group1	RoomB	B2	OPH	Female	Pair	Nebraska	2017-08-06	5.594520548	Estrumate		
CHA-9-MGE-S204	DNA1-CHA-9-MGE	CHA-9-MGE	CM010	20	S204	barcode20	27F	1492R	MIN_16_2024-7-21	3.42	1.2	16S_UNO-CM-010	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AVI583	2024-07-21	SA	16S_RAP	DNA	2024-05-07	SA	2.3	Quick-DNA Fecal/Soil Microbe	DNA Extracts 10		2023-03-18	9	08:00:00	Charles	SA	2	Molecular Grade (96%) Ethanol	2		run-in	baseline	Charles_9	Group2	RoomF	F3	CHA	Male	Pair	Nebraska	2018-12-17	4.230136986			re-paired with bubblegum 3/31/23
HAM-11-MGE-S205	DNA1-HAM-11-MGE	HAM-11-MGE	CM010	21	S205	barcode21	27F	1492R	MIN_16_2024-7-21	4.69	0.9	16S_UNO-CM-010	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AVI583	2024-07-21	SA	16S_RAP	DNA	2024-05-07	SA	17	Quick-DNA Fecal/Soil Microbe	DNA Extracts 10		2023-03-20	11	07:30:00	Hamlet	SA	2	Molecular Grade (96%) Ethanol	3		run-in	baseline	Hamlet_11	Group1	RoomB	B1	HAM	Male	Pair	Nebraska	2017-03-05	6.016438356			
BUD-11-MGE-S206	DNA1-BUD-11-MGE	BUD-11-MGE	CM010	22	S206	barcode22	27F	1492R	MIN_16_2024-7-21	5.1	0.8	16S_UNO-CM-010	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AVI583	2024-07-21	SA	16S_RAP	DNA	2024-05-07	SA	7.2	Quick-DNA Fecal/Soil Microbe	DNA Extracts 10		2023-03-20	11	08:00:00	Buddy	SA	3	Molecular Grade (96%) Ethanol	3		run-in	baseline	Buddy_11	Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274			
JAR-14-MGE-S207	DNA1-JAR-14-MGE	JAR-14-MGE	CM010	23	S207	barcode23	27F	1492R	MIN_16_2024-7-21	2.85	1.4	16S_UNO-CM-010	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AVI583	2024-07-21	SA	16S_RAP	DNA	2024-05-07	SA	13	Quick-DNA Fecal/Soil Microbe	DNA Extracts 10		2023-03-23	14	07:30:00	JarJarBinks	SA/GR	1	Molecular Grade (96%) Ethanol	3		run-in	baseline	JarJarBinks_14	Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671			
CM-NTC-010	NTC	NTC10	CM010	24	CTRL	barcode24	27F	1492R	MIN_16_2024-7-21	0.783	5.1	16S_UNO-CM-010	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AVI583	2024-07-21	SA	16S_RAP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
IVY-17-MGE-S208	DNA1-IVY-17-MGE	IVY-17-MGE	CM011	1	S208	barcode01	27F	1492R	MIN_16_2025-1-23	5.1	0.8	16S_UNO-CM-011	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWE108	2025-01-23	SA	16S_RAP	DNA	2024-05-07	SA	19	Quick-DNA Fecal/Soil Microbe	DNA Extracts 10		2023-03-26	17	08:00:00	Ivy	SA	2	Molecular Grade (96%) Ethanol	4		intervention_1	control	Ivy_17	Group2	RoomF	F2	IVY	Female	Pair	Nebraska	2018-12-27	4.202739726	Estrumate		
HER-18-MGE-S209	DNA1-HER-18-MGE	HER-18-MGE	CM011	2	S209	barcode02	27F	1492R	MIN_16_2025-1-23	2.77	1.5	16S_UNO-CM-011	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWE108	2025-01-23	SA	16S_RAP	DNA	2024-05-07	SA	14	Quick-DNA Fecal/Soil Microbe	DNA Extracts 10		2023-03-27	18	08:00:00	Hera	SA/GR	3	Molecular Grade (96%) Ethanol	4		intervention_1	gum	Hera_18	Group1	RoomB	B1	HER	Female	Pair	Texas	2019-08-29	3.531506849	Estrumate		
KUB-18-MGE-S210	DNA1-KUB-18-MGE	KUB-18-MGE	CM011	3	S210	barcode03	27F	1492R	MIN_16_2025-1-23	4.61	0.9	16S_UNO-CM-011	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWE108	2025-01-23	SA	16S_RAP	DNA	2024-05-07	SA	6.3	Quick-DNA Fecal/Soil Microbe	DNA Extracts 10		2023-03-27	18	08:00:00	Kubo	SA/GR	2	Molecular Grade (96%) Ethanol	4		intervention_1	gum	Kubo_18	Group1	RoomB	B3	KUB	Male	Pair	Nebraska	2019-02-02	4.101369863			
GIN-18-MGE-S211	DNA1-GIN-18-MGE	GIN-18-MGE	CM011	4	S211	barcode04	27F	1492R	MIN_16_2025-1-23	4.95	0.8	16S_UNO-CM-011	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWE108	2025-01-23	SA	16S_RAP	DNA	2024-05-07	SA	2.01	Quick-DNA Fecal/Soil Microbe	DNA Extracts 10		2023-03-27	18	07:30:00	Ginger	SA/GR	2	Molecular Grade (96%) Ethanol	4		intervention_1	control	Ginger_18	Group2	RoomF	F6	GIN	Female	Pair	Nebraska	2017-01-27	6.117808219	Estrumate	ABX	
KOR-22-MGE-S212	DNA1-KOR-22-MGE	KOR-22-MGE	CM011	5	S212	barcode05	27F	1492R	MIN_16_2025-1-23	1.97	2	16S_UNO-CM-011	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWE108	2025-01-23	SA	16S_RAP	DNA	2024-05-07	SA	4.7	Quick-DNA Fecal/Soil Microbe	DNA Extracts 10		2023-03-31	22	08:00:00	Korra	SA/GR	3	Molecular Grade (96%) Ethanol	5		intervention_1	gum	Korra_22	Group1	RoomB	B3	KOR	Female	Pair	Nebraska	2017-04-17	5.898630137	Estrumate		gave birth to 4 stillborn babies 4/29/23
MAR-22-MGE-S213	DNA1-MAR-22-MGE	MAR-22-MGE	CM011	6	S213	barcode06	27F	1492R	MIN_16_2025-1-23	2.72	1.5	16S_UNO-CM-011	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWE108	2025-01-23	SA	16S_RAP	DNA	2024-05-07	SA	9.8	Quick-DNA Fecal/Soil Microbe	DNA Extracts 10		2023-03-31	22	07:30:00	Marshmallow	SA/GR	2	Molecular Grade (96%) Ethanol	5		intervention_1	control	Marshmallow_22	Group2	RoomF	F4	MAR	Female	Pair	Nebraska	2019-02-02	4.101369863	Estrumate		
GOO-24-MGE-S214	DNA1-GOO-24-MGE	GOO-24-MGE	CM011	7	S214	barcode07	27F	1492R	MIN_16_2025-1-23	2.18	1.8	16S_UNO-CM-011	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWE108	2025-01-23	SA	16S_RAP	DNA	2024-05-07	SA	21	Quick-DNA Fecal/Soil Microbe	DNA Extracts 10		2023-04-02	24	07:30:00	Goose	SA	2	Molecular Grade (96%) Ethanol	5		intervention_1	gum	Goose_24	Group1	RoomF	F1	GOO	Male	Family	Texas	2016-06-24	6.712328767		ABX-CTRL	
HEN-24-MGE-S215	DNA1-HEN-24-MGE	HEN-24-MGE	CM011	8	S215	barcode08	27F	1492R	MIN_16_2025-1-23	3.37	1.2	16S_UNO-CM-011	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWE108	2025-01-23	SA	16S_RAP	DNA	2024-05-07	SA	4.6	Quick-DNA Fecal/Soil Microbe	DNA Extracts 10		2023-04-02	24	07:30:00	Henry	SA	2	Molecular Grade (96%) Ethanol	6		intervention_1	control	Henry_24	Group2	RoomF	F6	HEN	Male	Pair	Nebraska	2018-12-25	4.208219178			
HER-41-MGE-S216	DNA1-HER-41-MGE	HER-41-MGE	CM011	9	S216	barcode09	27F	1492R	MIN_16_2025-1-23	4.61	0.9	16S_UNO-CM-011	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWE108	2025-01-23	SA	16S_RAP	DNA	2024-05-21	SA	12	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-04-19	41	07:30:00	Hera	SA	2	Molecular Grade (96%) Ethanol	13		washout_1	gum-washout	Hera_41	Group1	RoomB	B1	HER	Female	Pair	Texas	2019-08-29	3.531506849	Estrumate		
GIN-41-MGE-S217	DNA1-GIN-41-MGE	GIN-41-MGE	CM011	10	S217	barcode10	27F	1492R	MIN_16_2025-1-23	2.2	1.8	16S_UNO-CM-011	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWE108	2025-01-23	SA	16S_RAP	DNA	2024-05-21	SA	8.5	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-04-19	41	08:00:00	Ginger	SA	2	Molecular Grade (96%) Ethanol	13		washout_1	control-washout	Ginger_41	Group2	RoomF	F6	GIN	Female	Pair	Nebraska	2017-01-27	6.117808219	Estrumate	ABX	
IVY-42-MGE-S218	DNA1-IVY-42-MGE	IVY-42-MGE	CM011	11	S218	barcode11	27F	1492R	MIN_16_2025-1-23	8.2	0.5	16S_UNO-CM-011	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWE108	2025-01-23	SA	16S_RAP	DNA	2024-05-21	SA	17	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-04-20	42	08:00:00	Ivy	SA	4	Molecular Grade (96%) Ethanol	13	collected from bedding	washout_1	control-washout	Ivy_42	Group2	RoomF	F2	IVY	Female	Pair	Nebraska	2018-12-27	4.202739726	Estrumate		
HAM-45-MGE-S219	DNA1-HAM-45-MGE	HAM-45-MGE	CM011	12	S219	barcode12	27F	1492R	MIN_16_2025-1-23	6.4	0.6	16S_UNO-CM-011	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWE108	2025-01-23	SA	16S_RAP	DNA	2024-05-21	SA	9.3	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-04-23	45	07:30:00	Hamlet	SA	2	Molecular Grade (96%) Ethanol	15		intervention_2	control	Hamlet_45	Group1	RoomB	B1	HAM	Male	Pair	Nebraska	2017-03-05	6.016438356			
BUD-45-MGE-S220	DNA1-BUD-45-MGE	BUD-45-MGE	CM011	13	S220	barcode13	27F	1492R	MIN_16_2025-1-23	5.9	0.7	16S_UNO-CM-011	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWE108	2025-01-23	SA	16S_RAP	DNA	2024-05-21	SA	12	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-04-23	45	08:00:00	Buddy	SA	3	Molecular Grade (96%) Ethanol	15		intervention_2	gum	Buddy_45	Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274			
HEN-45-MGE-S221	DNA1-HEN-45-MGE	HEN-45-MGE	CM011	14	S221	barcode14	27F	1492R	MIN_16_2025-1-23	4.07	1	16S_UNO-CM-011	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWE108	2025-01-23	SA	16S_RAP	DNA	2024-05-21	SA	6	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-04-23	45	08:00:00	Henry	SA	3	Molecular Grade (96%) Ethanol	15		intervention_2	gum	Henry_45	Group2	RoomF	F6	HEN	Male	Pair	Nebraska	2018-12-25	4.208219178			
MAR-46-MGE-S222	DNA1-MAR-46-MGE	MAR-46-MGE	CM011	15	S222	barcode15	27F	1492R	MIN_16_2025-1-23	3.27	1.2	16S_UNO-CM-011	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWE108	2025-01-23	SA	16S_RAP	DNA	2024-05-21	SA	6.4	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-04-24	46	08:00:00	Marshmallow	SA/GR	3	Molecular Grade (96%) Ethanol	16		intervention_2	gum	Marshmallow_46	Group2	RoomF	F4	MAR	Female	Pair	Nebraska	2019-02-02	4.101369863	Estrumate		
JAR-48-MGE-S223	DNA1-JAR-48-MGE	JAR-48-MGE	CM011	16	S223	barcode16	27F	1492R	MIN_16_2025-1-23	1.79	2.2	16S_UNO-CM-011	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWE108	2025-01-23	SA	16S_RAP	DNA	2024-05-21	SA	5.9	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-04-26	48	07:30:00	JarJarBinks	SA/GR	2	Molecular Grade (96%) Ethanol	16		intervention_2	control	JarJarBinks_48	Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671			
IVY-48-MGE-S224	DNA1-IVY-48-MGE	IVY-48-MGE	CM011	17	S224	barcode17	27F	1492R	MIN_16_2025-1-23	8.4	0.5	16S_UNO-CM-011	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWE108	2025-01-23	SA	16S_RAP	DNA	2024-05-21	SA	19	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-04-26	48	08:00:00	Ivy	SA/GR	4	Molecular Grade (96%) Ethanol	16		intervention_2	gum	Ivy_48	Group2	RoomF	F2	IVY	Female	Pair	Nebraska	2018-12-27	4.202739726	Estrumate		
OPH-50-MGE-S225	DNA1-OPH-50-MGE	OPH-50-MGE	CM011	18	S225	barcode18	27F	1492R	MIN_16_2025-1-23	5.1	0.8	16S_UNO-CM-011	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWE108	2025-01-23	SA	16S_RAP	DNA	2024-05-21	SA	20	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-04-28	50	07:30:00	Ophelia	SA/GR	1	Molecular Grade (96%) Ethanol	17		intervention_2	control	Ophelia_50	Group1	RoomB	B2	OPH	Female	Pair	Nebraska	2017-08-06	5.594520548	Estrumate		
CHA-52-MGE-S226	DNA1-CHA-52-MGE	CHA-52-MGE	CM011	19	S226	barcode19	27F	1492R	MIN_16_2025-1-23	3.25	1.2	16S_UNO-CM-011	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWE108	2025-01-23	SA	16S_RAP	DNA	2024-05-21	SA	15	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-04-30	52	08:00:00	Charles	SA	3	Molecular Grade (96%) Ethanol	18		intervention_2	gum	Charles_52	Group2	RoomF	F3	CHA	Male	Pair	Nebraska	2018-12-17	4.230136986			re-paired with bubblegum 3/31/23
HER-7-MGE-S227	DNA1-HER-7-MGE	HER-7-MGE	CM011	20	S227	barcode20	27F	1492R	MIN_16_2025-1-23	6.9	0.6	16S_UNO-CM-011	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWE108	2025-01-23	SA	16S_RAP	DNA	2024-05-28	SA/TSP	11	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-03-16	7	08:00:00	Hera	SA	2	Molecular Grade (96%) Ethanol	2		run-in	baseline	Hera_7	Group1	RoomB	B1	HER	Female	Pair	Texas	2019-08-29	3.531506849	Estrumate		
KOR-9-MGE-S228	DNA1-KOR-9-MGE	KOR-9-MGE	CM011	21	S228	barcode21	27F	1492R	MIN_16_2025-1-23	5.3	0.8	16S_UNO-CM-011	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWE108	2025-01-23	SA	16S_RAP	DNA	2024-05-28	SA/TSP	8.9	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-03-18	9	07:30:00	Korra	SA	2	Molecular Grade (96%) Ethanol	2		run-in	baseline	Korra_9	Group1	RoomB	B3	KOR	Female	Pair	Nebraska	2017-04-17	5.898630137	Estrumate		gave birth to 4 stillborn babies 4/29/23
GRO-9-MGE-S229	DNA1-GRO-9-MGE	GRO-9-MGE	CM011	22	S229	barcode22	27F	1492R	MIN_16_2025-1-23	4.57	0.9	16S_UNO-CM-011	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWE108	2025-01-23	SA	16S_RAP	DNA	2024-05-28	SA/TSP	5.5	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-03-18	9	08:00:00	Grogu	SA	3	Molecular Grade (96%) Ethanol	3		run-in	baseline	Grogu_9	Group2	RoomF	F4	GRO	Male	Pair	Texas	2018-08-10	4.583561644			
JAR-11-MGE-S230	DNA1-JAR-11-MGE	JAR-11-MGE	CM011	23	S230	barcode23	27F	1492R	MIN_16_2025-1-23	4.52	0.9	16S_UNO-CM-011	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWE108	2025-01-23	SA	16S_RAP	DNA	2024-05-28	SA/TSP	5.1	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-03-20	11	07:30:00	JarJarBinks	SA	1	Molecular Grade (96%) Ethanol	3		run-in	baseline	JarJarBinks_11	Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671			
CM-NTC-011	NTC	NTC11	CM011	24	CTRL	barcode24	27F	1492R	MIN_16_2025-1-23	0.679	5.9	16S_UNO-CM-011	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWE108	2025-01-23	SA	16S_RAP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JOA-11-MGE-S231	DNA1-JOA-11-MGE	JOA-11-MGE	CM012	1	S231	barcode01	27F	1492R	MIN_16_2025-2-21	3.55	1.1	16S_UNO-CM-012	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWI952	2025-02-21	SA	16S_RAP	DNA	2024-05-28	SA/TSP	6	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-03-20	11	08:00:00	Joans	SA	2	Molecular Grade (96%) Ethanol	3		run-in	baseline	Joans_11	Group2	RoomF	F5	JOA	Female	Family	Nebraska	2017-03-23	5.967123288	Estrumate		gave birth to 1 baby, given oxytocin to help induce contractions, given 1 non-bio baby from venus 5/11/23
BUD-17-MGE-S232	DNA1-BUD-17-MGE	BUD-17-MGE	CM012	2	S232	barcode02	27F	1492R	MIN_16_2025-2-21	4.96	0.8	16S_UNO-CM-012	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWI952	2025-02-21	SA	16S_RAP	DNA	2024-05-28	SA/TSP	14	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-03-26	17	08:00:00	Buddy	SA	2	Molecular Grade (96%) Ethanol	4		intervention_1	control	Buddy_17	Group2	RoomF	F5	BUD	Male	Family	Texas	2016-10-17	6.397260274			
IRI-18-MGE-S233	DNA1-IRI-18-MGE	IRI-18-MGE	CM012	3	S233	barcode03	27F	1492R	MIN_16_2025-2-21	3.65	1.1	16S_UNO-CM-012	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWI952	2025-02-21	SA	16S_RAP	DNA	2024-05-28	SA/TSP	20	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-03-27	18	08:00:00	Iris	SA/GR	2	Molecular Grade (96%) Ethanol	4		intervention_1	gum	Iris_18	Group1	RoomB	B4	IRI	Female	Pair	Texas	2016-05-10	6.835616438	Estrumate	ABX-CTRL	
IVY-18-MGE-S234	DNA1-IVY-18-MGE	IVY-18-MGE	CM012	4	S234	barcode04	27F	1492R	MIN_16_2025-2-21	7.8	0.5	16S_UNO-CM-012	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWI952	2025-02-21	SA	16S_RAP	DNA	2024-05-28	SA/TSP	2.72	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-03-27	18	07:30:00	Ivy	SA/GR	4	Molecular Grade (96%) Ethanol	4		intervention_1	control	Ivy_18	Group2	RoomF	F2	IVY	Female	Pair	Nebraska	2018-12-27	4.202739726	Estrumate		
HAM-20-MGE-S235	DNA1-HAM-20-MGE	HAM-20-MGE	CM012	5	S235	barcode05	27F	1492R	MIN_16_2025-2-21	2.37	1.7	16S_UNO-CM-012	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWI952	2025-02-21	SA	16S_RAP	DNA	2024-05-28	SA/TSP	10	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-03-29	20	07:30:00	Hamlet	SA	1	Molecular Grade (96%) Ethanol	4		intervention_1	gum	Hamlet_20	Group1	RoomB	B1	HAM	Male	Pair	Nebraska	2017-03-05	6.016438356			
OPH-20-MGE-S236	DNA1-OPH-20-MGE	OPH-20-MGE	CM012	6	S236	barcode06	27F	1492R	MIN_16_2025-2-21	4.17	1	16S_UNO-CM-012	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWI952	2025-02-21	SA	16S_RAP	DNA	2024-05-28	SA/TSP	13	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-03-29	20	07:30:00	Ophelia	SA	1	Molecular Grade (96%) Ethanol	4		intervention_1	gum	Ophelia_20	Group1	RoomB	B2	OPH	Female	Pair	Nebraska	2017-08-06	5.594520548	Estrumate		
KUB-22-MGE-S237	DNA1-KUB-22-MGE	KUB-22-MGE	CM012	7	S237	barcode07	27F	1492R	MIN_16_2025-2-21	3.66	1.1	16S_UNO-CM-012	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWI952	2025-02-21	SA	16S_RAP	DNA	2024-05-28	SA/TSP	2.33	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-03-31	22	08:00:00	Kubo	SA/GR	2	Molecular Grade (96%) Ethanol	5		intervention_1	gum	Kubo_22	Group1	RoomB	B3	KUB	Male	Pair	Nebraska	2019-02-02	4.101369863			
HEN-22-MGE-S238	DNA1-HEN-22-MGE	HEN-22-MGE	CM012	8	S238	barcode08	27F	1492R	MIN_16_2025-2-21	4.24	0.9	16S_UNO-CM-012	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWI952	2025-02-21	SA	16S_RAP	DNA	2024-05-28	SA/TSP	8.6	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-03-31	22	07:30:00	Henry	SA/GR	2	Molecular Grade (96%) Ethanol	5		intervention_1	control	Henry_22	Group2	RoomF	F6	HEN	Male	Pair	Nebraska	2018-12-25	4.208219178			
WOL-24-MGE-S239	DNA1-WOL-24-MGE	WOL-24-MGE	CM012	9	S239	barcode09	27F	1492R	MIN_16_2025-2-21	7.3	0.6	16S_UNO-CM-012	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWI952	2025-02-21	SA	16S_RAP	DNA	2024-05-28	SA/TSP	4.02	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-04-02	24	08:00:00	Wolverine	SA	2	Molecular Grade (96%) Ethanol	5		intervention_1	gum	Wolverine_24	Group1	RoomB	B4	WOL	Male	Pair	Nebraska	2014-09-28	8.452054795		ABX-CTRL	
GIN-24-MGE-S240	DNA1-GIN-24-MGE	GIN-24-MGE	CM012	10	S240	barcode10	27F	1492R	MIN_16_2025-2-21	3.37	1.2	16S_UNO-CM-012	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWI952	2025-02-21	SA	16S_RAP	DNA	2024-05-28	SA/TSP	14	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-04-02	24	07:30:00	Ginger	SA	2	Molecular Grade (96%) Ethanol	6		intervention_1	control	Ginger_24	Group2	RoomF	F6	GIN	Female	Pair	Nebraska	2017-01-27	6.117808219	Estrumate	ABX	
GIN-42-MGE-S241	DNA1-GIN-42-MGE	GIN-42-MGE	CM012	11	S241	barcode11	27F	1492R	MIN_16_2025-2-21	8.5	0.5	16S_UNO-CM-012	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWI952	2025-02-21	SA	16S_RAP	DNA	2024-06-17	SA	8.9	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-04-20	42	08:00:00	Ginger	SA	2	Molecular Grade (96%) Ethanol	13	collected from bedding	washout_1	control-washout	Ginger_42	Group2	RoomF	F6	GIN	Female	Pair	Nebraska	2017-01-27	6.117808219	Estrumate	ABX	
KUB-45-MGE-S242	DNA1-KUB-45-MGE	KUB-45-MGE	CM012	12	S242	barcode12	27F	1492R	MIN_16_2025-2-21	0.798	5	16S_UNO-CM-012	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWI952	2025-02-21	SA	16S_RAP	DNA	2024-06-17	SA	20	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-04-23	45	07:30:00	Kubo	SA	1	Molecular Grade (96%) Ethanol	15		intervention_2	control	Kubo_45	Group1	RoomB	B3	KUB	Male	Pair	Nebraska	2019-02-02	4.101369863			
HAM-46-MGE-S243	DNA1-HAM-46-MGE	HAM-46-MGE	CM012	13	S243	barcode13	27F	1492R	MIN_16_2025-2-21	6.5	0.6	16S_UNO-CM-012	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWI952	2025-02-21	SA	16S_RAP	DNA	2024-06-17	SA	20	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		2023-04-24	46	07:30:00	Hamlet	SA/GR	2	Molecular Grade (96%) Ethanol	15		intervention_2	control	Hamlet_46	Group1	RoomB	B1	HAM	Male	Pair	Nebraska	2017-03-05	6.016438356			
