"","Extract_ID","Sample_ID","Extract_Type","Extract_Date","Extracted_By","Extract_Conc_ng_uL","Extract_Kit","Extract_Box","Extract_Notes"
"1075","RNA1-JAR-44-MGE","JAR-44-MGE","RNA",2023-09-15,"SA/SK","15","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1076","RNA1-KUB-58-DRS","KUB-58-DRS","RNA",2023-09-15,"SA/SK",">100","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1077","RNA1-KUB-58-MGE","KUB-58-MGE","RNA",2023-09-15,"SA/SK","29","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1078","RNA1-HAM-67-DRS","HAM-67-DRS","RNA",2023-09-15,"SA/SK",">100","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1079","RNA1-HAM-67-MGE","HAM-67-MGE","RNA",2023-09-15,"SA/SK","41","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1080","RNA1-MAR-70-DRS","MAR-70-DRS","RNA",2023-09-15,"SA/SK",">100","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1081","RNA1-MAR-70-MGE","MAR-70-MGE","RNA",2023-09-15,"SA/SK","73","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1082","RNA1-HAM-3-DRS","HAM-3-DRS","RNA",2023-09-18,"SA/SK",">100","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1083","RNA1-HAM-3-MGE","HAM-3-MGE","RNA",2023-09-18,"SA/SK","21","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1084","RNA1-JAR-17-DRS","JAR-17-DRS","RNA",2023-09-18,"SA/SK",">100","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1085","RNA1-JAR-17-MGE","JAR-17-MGE","RNA",2023-09-18,"SA/SK","26","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1086","RNA1-GRO-36-MGE","GRO-36-MGE","RNA",2023-09-18,"SA/SK",">100","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1087","RNA1-BUD-41-DRS","BUD-41-DRS","RNA",2023-09-18,"SA/SK","93","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1088","RNA1-BUD-41-MGE","BUD-41-MGE","RNA",2023-09-18,"SA/SK",">100","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1089","RNA1-KUB-44-DRS","KUB-44-DRS","RNA",2023-09-18,"SA/SK",">100","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1090","RNA1-KUB-44-MGE","KUB-44-MGE","RNA",2023-09-18,"SA/SK","48","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1091","RNA1-KOR-58-DRS","KOR-58-DRS","RNA",2023-09-18,"SA/SK",">100","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1092","RNA1-KOR-58-MGE","KOR-58-MGE","RNA",2023-09-18,"SA/SK","56","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1093","RNA1-FRA-67-DRS","FRA-67-DRS","RNA",2023-09-18,"SA/SK","50","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1094","RNA1-FRA-67-MGE","FRA-67-MGE","RNA",2023-09-18,"SA/SK",">100","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1095","RNA1-GRO-70-DRS","GRO-70-DRS","RNA",2023-09-18,"SA/SK",">100","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1096","RNA1-GRO-70-MGE","GRO-70-MGE","RNA",2023-09-18,"SA/SK",">100","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1097","RNA1-LAM-2-DRS","LAM-2-DRS","RNA",2023-10-27,"SA/SK",">100","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1098","RNA1-LAM-2-MGE","LAM-2-MGE","RNA",2023-10-27,"SA/SK","2.46","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1099","RNA1-JAR-3-DRS","JAR-3-DRS","RNA",2023-10-27,"SA/SK",">100","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1100","RNA1-JAR-3-MGE","JAR-3-MGE","RNA",2023-10-27,"SA/SK","16","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1101","RNA1-GOO-4-DRS","GOO-4-DRS","RNA",2023-10-27,"SA/SK","17","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1102","RNA1-GOO-4-MGE","GOO-4-MGE","RNA",2023-10-27,"SA/SK","17","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1103","RNA1-MAR-37-MGE","MAR-37-MGE","RNA",2023-10-27,"SA/SK","25","Quick-DNA/RNA MagBead","RNA Extracts 3",""
"1104","RNA1-IVY-2-DRS","IVY-2-DRS","RNA",2023-10-31,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1105","RNA1-IVY-2-MGE","IVY-2-MGE","RNA",2023-10-31,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1106","RNA1-JOA-3-DRS","JOA-3-DRS","RNA",2023-10-31,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1107","RNA1-JOA-3-MGE","JOA-3-MGE","RNA",2023-10-31,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1108","RNA1-PAD-6-DRS","PAD-6-DRS","RNA",2023-10-31,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1109","RNA1-PAD-6-MGE","PAD-6-MGE","RNA",2023-10-31,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1110","RNA1-IRI-11-DRS","IRI-11-DRS","RNA",2023-10-31,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1111","RNA1-IRI-11-MGE","IRI-11-MGE","RNA",2023-10-31,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1112","RNA1-OPH-17-DRS","OPH-17-DRS","RNA",2023-10-31,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1113","RNA1-OPH-17-MGE","OPH-17-MGE","RNA",2023-10-31,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1114","RNA1-LAM-18-DRS","LAM-18-DRS","RNA",2023-10-31,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1115","RNA1-LAM-18-MGE","LAM-18-MGE","RNA",2023-10-31,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1116","RNA1-HER-19-DRS","HER-19-DRS","RNA",2023-10-31,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1117","RNA1-HER-19-MGE","HER-19-MGE","RNA",2023-10-31,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1118","RNA1-MAR-36-MGE","MAR-36-MGE","RNA",2023-10-31,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1119","RNA1-KOR-20-DRS","KOR-20-DRS","RNA",2023-11-01,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1120","RNA1-KUB-20-MGE","KUB-20-MGE","RNA",2023-11-01,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1121","RNA1-IRI-29-DRS","IRI-29-DRS","RNA",2023-11-01,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1122","RNA1-IRI-29-MGE","IRI-29-MGE","RNA",2023-11-01,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1123","RNA1-KUB-30-DRS","KUB-30-DRS","RNA",2023-11-01,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1124","RNA1-KUB-30-MGE","KUB-30-MGE","RNA",2023-11-01,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1125","RNA1-HAM-31-DRS","HAM-31-DRS","RNA",2023-11-01,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1126","RNA1-HAM-31-MGE","HAM-31-MGE","RNA",2023-11-01,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1127","RNA1-JAR-32-DRS","JAR-32-DRS","RNA",2023-11-01,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1128","RNA1-JAR-32-MGE","JAR-32-MGE","RNA",2023-11-01,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1129","RNA1-BUD-36-MGE","BUD-36-MGE","RNA",2023-11-01,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1130","RNA1-FRA-44-DRS","FRA-44-DRS","RNA",2023-11-01,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1131","RNA1-FRA-44-MGE","FRA-44-MGE","RNA",2023-11-01,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1132","RNA1-IVY-45-DRS","IVY-45-DRS","RNA",2023-11-01,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1133","RNA1-IVY-45-MGE","IVY-45-MGE","RNA",2023-11-01,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1134","RNA1-LAM-46-MGE","LAM-46-MGE","RNA",2023-11-03,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1135","RNA1-CHA-46-MGE","CHA-46-MGE","RNA",2023-11-03,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1136","RNA1-GRO-47-MGE","GRO-47-MGE","RNA",2023-11-03,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1137","RNA1-GIN-47-MGE","GIN-47-MGE","RNA",2023-11-03,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1138","RNA1-IRI-48-MGE","IRI-48-MGE","RNA",2023-11-03,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1139","RNA1-MAR-48-MGE","MAR-48-MGE","RNA",2023-11-03,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1140","RNA1-KOR-49-MGE","KOR-49-MGE","RNA",2023-11-03,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1141","RNA1-BUD-49-MGE","BUD-49-MGE","RNA",2023-11-03,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1142","RNA1-KUB-50-MGE","KUB-50-MGE","RNA",2023-11-03,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1143","RNA1-GIN-58-MGE","GIN-58-MGE","RNA",2023-11-03,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1144","RNA1-GOO-59-MGE","GOO-59-MGE","RNA",2023-11-03,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1145","RNA1-HEN-59-MGE","HEN-59-MGE","RNA",2023-11-03,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1146","RNA1-WOL-60-MGE","WOL-60-MGE","RNA",2023-11-03,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1147","RNA1-JOA-62-MGE","JOA-62-MGE","RNA",2023-11-03,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1148","RNA1-OPH-63-MGE","OPH-63-MGE","RNA",2023-11-03,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1149","RNA1-HAM-22-MGE","HAM-22-MGE","RNA",2023-11-30,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1150","RNA1-FRA-22-MGE","FRA-22-MGE","RNA",2023-11-30,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1151","RNA1-KUB-24-MGE","KUB-24-MGE","RNA",2023-11-30,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1152","RNA1-GRO-24-MGE","GRO-24-MGE","RNA",2023-11-30,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1153","RNA1-KOR-25-MGE","KOR-25-MGE","RNA",2023-11-30,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1154","RNA1-MAR-25-MGE","MAR-25-MGE","RNA",2023-11-30,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1155","RNA1-WOL-28-MGE","WOL-28-MGE","RNA",2023-11-30,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1156","RNA1-BUD-28-MGE","BUD-28-MGE","RNA",2023-11-30,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1157","RNA1-JOA-28-MGE","JOA-28-MGE","RNA",2023-11-30,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1158","RNA1-HER-67-MGE","HER-67-MGE","RNA",2023-11-30,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1159","RNA1-IVY-67-MGE","IVY-67-MGE","RNA",2023-11-30,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1160","RNA1-JAR-68-MGE","JAR-68-MGE","RNA",2023-11-30,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1161","RNA1-FRA-68-MGE","FRA-68-MGE","RNA",2023-11-30,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1162","RNA1-OPH-69-MGE","OPH-69-MGE","RNA",2023-11-30,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1163","RNA1-CHA-69-MGE","CHA-69-MGE","RNA",2023-11-30,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1164","RNA1-JOA-36-MGE","JOA-36-MGE","RNA",2023-12-05,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1165","RNA1-IVY-44-DRS","IVY-44-DRS","RNA",2023-12-05,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1166","RNA1-IVY-44-MGE","IVY-44-MGE","RNA",2023-12-05,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4",""
"1167","RNA1-CHA-44-DRS","CHA-44-DRS","RNA",2023-12-05,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1168","RNA1-CHA-44-MGE","CHA-44-MGE","RNA",2023-12-05,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1169","RNA1-JAR-45-DRS","JAR-45-DRS","RNA",2023-12-05,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1170","RNA1-JAR-45-MGE","JAR-45-MGE","RNA",2023-12-05,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1171","RNA1-FRA-45-DRS","FRA-45-DRS","RNA",2023-12-05,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1172","RNA1-FRA-45-MGE","FRA-45-MGE","RNA",2023-12-05,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1173","RNA1-GOO-46-DRS","GOO-46-DRS","RNA",2023-12-05,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1174","RNA1-GOO-46-MGE","GOO-46-MGE","RNA",2023-12-05,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1175","RNA1-GRO-46-DRS","GRO-46-DRS","RNA",2023-12-05,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1176","RNA1-GRO-46-MGE","GRO-46-MGE","RNA",2023-12-05,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1177","RNA1-LAM-48-DRS","LAM-48-DRS","RNA",2023-12-05,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1178","RNA1-LAM-48-MGE","LAM-48-MGE","RNA",2023-12-05,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1179","RNA1-HEN-36-MGE","HEN-36-MGE","RNA",2023-12-08,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1180","RNA1-HAM-41-DRS","HAM-41-DRS","RNA",2023-12-08,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1181","RNA1-HAM-41-MGE","HAM-41-MGE","RNA",2023-12-08,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1182","RNA1-JOA-41-DRS","JOA-41-DRS","RNA",2023-12-08,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1183","RNA1-JOA-41-MGE","JOA-41-MGE","RNA",2023-12-08,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1184","RNA1-IRI-44-DRS","IRI-44-DRS","RNA",2023-12-08,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1185","RNA1-IRI-44-MGE","IRI-44-MGE","RNA",2023-12-08,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1186","RNA1-GRO-44-DRS","GRO-44-DRS","RNA",2023-12-08,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1187","RNA1-GRO-44-MGE","GRO-44-MGE","RNA",2023-12-08,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1188","RNA1-BUD-48-DRS","BUD-48-DRS","RNA",2023-12-08,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1189","RNA1-BUD-48-MGE","BUD-48-MGE","RNA",2023-12-08,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1190","RNA1-HER-49-DRS","HER-49-DRS","RNA",2023-12-08,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1191","RNA1-HER-49-MGE","HER-49-MGE","RNA",2023-12-08,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1192","RNA1-JAR-49-DRS","JAR-49-DRS","RNA",2023-12-08,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1193","RNA1-JAR-49-MGE","JAR-49-MGE","RNA",2023-12-08,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1194","RNA1-HAM-9-DRS","HAM-9-DRS","RNA",2023-12-29,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1195","RNA1-HAM-9-MGE","HAM-9-MGE","RNA",2023-12-29,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1196","RNA1-FRA-9-DRS","FRA-9-DRS","RNA",2023-12-29,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1197","RNA1-FRA-9-MGE","FRA-9-MGE","RNA",2023-12-29,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1198","RNA1-HER-11-DRS","HER-11-DRS","RNA",2023-12-29,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1199","RNA1-HER-11-MGE","HER-11-MGE","RNA",2023-12-29,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1200","RNA1-PAD-11-DRS","PAD-11-DRS","RNA",2023-12-29,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1201","RNA1-PAD-11-MGE","PAD-11-MGE","RNA",2023-12-29,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1202","RNA1-KUB-14-DRS","KUB-14-DRS","RNA",2023-12-29,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1203","RNA1-KUB-14-MGE","KUB-14-MGE","RNA",2023-12-29,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1204","RNA1-GIN-14-DRS","GIN-14-DRS","RNA",2023-12-29,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1205","RNA1-GIN-14-MGE","GIN-14-MGE","RNA",2023-12-29,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1206","RNA1-KOR-17-DRS","KOR-17-DRS","RNA",2023-12-29,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1207","RNA1-KOR-17-MGE","KOR-17-MGE","RNA",2023-12-29,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1208","RNA1-GIN-36-MGE","GIN-36-MGE","RNA",2023-12-29,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1209","RNA1-HER-37-MGE","HER-37-MGE","RNA",2024-01-05,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1210","RNA1-GOO-42-DRS","GOO-42-DRS","RNA",2024-01-05,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1211","RNA1-GOO-42-MGE","GOO-42-MGE","RNA",2024-01-05,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1212","RNA1-LAM-44-DRS","LAM-44-DRS","RNA",2024-01-05,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1213","RNA1-LAM-44-MGE","LAM-44-MGE","RNA",2024-01-05,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1214","RNA1-MAR-44-DRS","MAR-44-DRS","RNA",2024-01-05,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1215","RNA1-MAR-44-MGE","MAR-44-MGE","RNA",2024-01-05,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1216","RNA1-OPH-45-DRS","OPH-45-DRS","RNA",2024-01-05,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1217","RNA1-OPH-45-MGE","OPH-45-MGE","RNA",2024-01-05,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1218","RNA1-CHA-45-DRS","CHA-45-DRS","RNA",2024-01-05,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1219","RNA1-CHA-45-MGE","CHA-45-MGE","RNA",2024-01-05,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1220","RNA1-IRI-46-DRS","IRI-46-DRS","RNA",2024-01-05,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1221","RNA1-IRI-46-MGE","IRI-46-MGE","RNA",2024-01-05,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1222","RNA1-BUD-46-DRS","BUD-46-DRS","RNA",2024-01-05,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1223","RNA1-BUD-46-MGE","BUD-46-MGE","RNA",2024-01-05,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1224","RNA1-PAD-5-DRS","PAD-5-DRS","RNA",2024-01-23,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1225","RNA1-PAD-5-MGE","PAD-5-MGE","RNA",2024-01-23,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1226","RNA1-KOR-6-DRS","KOR-6-DRS","RNA",2024-01-23,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1227","RNA1-KOR-6-MGE","KOR-6-MGE","RNA",2024-01-23,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1228","RNA1-IRI-7-DRS","IRI-7-DRS","RNA",2024-01-23,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1229","RNA1-IRI-7-MGE","IRI-7-MGE","RNA",2024-01-23,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1230","RNA1-GIN-7-DRS","GIN-7-DRS","RNA",2024-01-23,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1231","RNA1-GIN-7-MGE","GIN-7-MGE","RNA",2024-01-23,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1232","RNA1-JOA-21-DRS","JOA-21-DRS","RNA",2024-01-23,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1233","RNA1-JOA-21-MGE","JOA-21-MGE","RNA",2024-01-23,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1234","RNA1-IVY-24-DRS","IVY-24-DRS","RNA",2024-01-23,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1235","RNA1-IVY-24-MGE","IVY-24-MGE","RNA",2024-01-23,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1236","RNA1-MAR-24-DRS","MAR-24-DRS","RNA",2024-01-23,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1237","RNA1-MAR-24-MGE","MAR-24-MGE","RNA",2024-01-23,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1238","RNA1-OPH-37-MGE","OPH-37-MGE","RNA",2024-01-23,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 5",""
"1239","RNA1-GRO-37-MGE","GRO-37-MGE","RNA",2024-01-31,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 6",""
"1240","RNA1-OPH-55-DRS","OPH-55-DRS","RNA",2024-01-31,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 6",""
"1241","RNA1-OPH-55-MGE","OPH-55-MGE","RNA",2024-01-31,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 6",""
"1242","RNA1-GIN-55-DRS","GIN-55-DRS","RNA",2024-01-31,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 6",""
"1243","RNA1-GIN-55-MGE","GIN-55-MGE","RNA",2024-01-31,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 6",""
"1244","RNA1-BUD-56-DRS","BUD-56-DRS","RNA",2024-01-31,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 6",""
"1245","RNA1-BUD-56-MGE","BUD-56-MGE","RNA",2024-01-31,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 6",""
"1246","RNA1-GOO-58-DRS","GOO-58-DRS","RNA",2024-01-31,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 6",""
"1247","RNA1-GOO-58-MGE","GOO-58-MGE","RNA",2024-01-31,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 6",""
"1248","RNA1-OPH-59-DRS","OPH-59-DRS","RNA",2024-01-31,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 6",""
"1249","RNA1-OPH-59-MGE","OPH-59-MGE","RNA",2024-01-31,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 6",""
"1250","RNA1-IRI-60-DRS","IRI-60-DRS","RNA",2024-01-31,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 6",""
"1251","RNA1-IRI-60-MGE","IRI-60-MGE","RNA",2024-01-31,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 6",""
"1252","RNA1-MAR-60-DRS","MAR-60-DRS","RNA",2024-01-31,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 6",""
"1253","RNA1-MAR-60-MGE","MAR-60-MGE","RNA",2024-01-31,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 6",""
"1254","RNA1-IVY-9-DRS","IVY-9-DRS","RNA",2024-04-17,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 6",""
"1255","RNA1-IVY-9-MGE","IVY-9-MGE","RNA",2024-04-17,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 6",""
"1256","RNA1-HEN-9-DRS","HEN-9-DRS","RNA",2024-04-17,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 6",""
"1257","RNA1-HEN-9-MGE","HEN-9-MGE","RNA",2024-04-17,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 6",""
"1258","RNA1-HER-14-DRS","HER-14-DRS","RNA",2024-04-17,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 6",""
"1259","RNA1-HER-14-MGE","HER-14-MGE","RNA",2024-04-17,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 6",""
"1260","RNA1-WOL-14-DRS","WOL-14-DRS","RNA",2024-04-17,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 6",""
"1261","RNA1-WOL-14-MGE","WOL-14-MGE","RNA",2024-04-17,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 6",""
"1262","RNA1-KUB-37-MGE","KUB-37-MGE","RNA",2024-04-17,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 6",""
"1263","RNA1-JAR-50-DRS","JAR-50-DRS","RNA",2024-04-17,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 6",""
