Sample_ID	Date	Study_Day	Sample_Time	Subject	Sample_Collected_By	Bristol	Sample_Stabilizer	Sample_Box	Sample_Notes	Diet_Trial	Group_Phase	Subj_Day	Known_Repro	Group	Room	Cage	Subject_Code	Sex	Housing	Origin	Subj_DOB	Age	Contraception	Previous_Exp	Subject_Notes	Extract_ID	Extract_Type	Extract_Date	Extracted_By	Extract_Conc_ng_uL	Extract_Kit	Extract_Box	Extract_Notes	Sequence_ID	Seq_ID	Library_Tube	Library_Tube_ID	Library_Barcode	F_Primer	R_Primer	Run_ID	Final_Lib_Conc_ng_uL	Vol_Added_Pool_uL	Full_Seq_ID	Pipeline	Kit	Sequencer	MinION_Position	Flow_Cell_Type	Flongle_Adapter	Flow_Cell_ID	Run_Date	Loaded_By
JAR-49-MGE	2023-04-27	49	07:30:00	JarJarBinks	SA	3	Molecular Grade (96%) Ethanol	17		intervention_2	control	JarJarBinks_49		Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671				RNA1-JAR-49-MGE	RNA	2023-12-08	SA		Quick-DNA/RNA MagBead	RNA Extracts 5		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JAR-50-DRS	2023-04-28	50	07:30:00	JarJarBinks	SA/GR	3	DNA/RNA Shield	17		intervention_2	control	JarJarBinks_50		Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671				DNA1-JAR-50-DRS	DNA	2024-02-07	SA	4.87	Quick-DNA Fecal/Soil Microbe	DNA Extracts 9		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JAR-50-DRS	2023-04-28	50	07:30:00	JarJarBinks	SA/GR	3	DNA/RNA Shield	17		intervention_2	control	JarJarBinks_50		Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671				RNA1-JAR-50-DRS	RNA	2024-04-17	SA		Quick-DNA/RNA MagBead	RNA Extracts 6		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JAR-50-MGE	2023-04-28	50	07:30:00	JarJarBinks	SA/GR	3	Molecular Grade (96%) Ethanol	17		intervention_2	control	JarJarBinks_50		Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671				DNA1-JAR-50-MGE	DNA	2024-02-07	SA	10	Quick-DNA Fecal/Soil Microbe	DNA Extracts 9		JAR-50-MGE-S109	CM006	17	S109	barcode17	27F	1492R	MIN_16_2024-5-19	3.88	1	16S_UNO-CM-006	16S_RAP	SQK-16S024	Angel-MinION	MN43747	FLO-FLG001	FA-08546	ARM904	2024-05-19	SA
JAR-50-MGE	2023-04-28	50	07:30:00	JarJarBinks	SA/GR	3	Molecular Grade (96%) Ethanol	17		intervention_2	control	JarJarBinks_50		Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671				RNA1-JAR-50-MGE	RNA	2024-04-17	SA		Quick-DNA/RNA MagBead	RNA Extracts 6		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JAR-52-DRS	2023-04-30	52	07:30:00	JarJarBinks	SA	2	DNA/RNA Shield	18		intervention_2	control	JarJarBinks_52		Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JAR-52-MGE	2023-04-30	52	07:30:00	JarJarBinks	SA	2	Molecular Grade (96%) Ethanol	18		intervention_2	control	JarJarBinks_52		Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671				DNA1-JAR-52-MGE	DNA	2024-06-17	SA	15	Quick-DNA Fecal/Soil Microbe	DNA Extracts 11		JAR-52-MGE-S246	CM012	16	S246	barcode16	27F	1492R	MIN_16_2025-2-21	3.02	1.3	16S_UNO-CM-012	16S_RAP	SQK-16S114-24	Angel-MinION	MN43747	FLO-FLG114	FA-08546	AWI952	2025-02-21	SA
JAR-53-DRS	2023-05-01	53	07:30:00	JarJarBinks	SA/GR	3	DNA/RNA Shield	19		intervention_2	control	JarJarBinks_53		Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JAR-53-MGE	2023-05-01	53	07:30:00	JarJarBinks	SA/GR	3	Molecular Grade (96%) Ethanol	19		intervention_2	control	JarJarBinks_53		Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JAR-55-DRS	2023-05-03	55	07:30:00	JarJarBinks	SA/GR	2	DNA/RNA Shield	20		intervention_2	control	JarJarBinks_55		Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JAR-55-MGE	2023-05-03	55	07:30:00	JarJarBinks	SA/GR	2	Molecular Grade (96%) Ethanol	20		intervention_2	control	JarJarBinks_55		Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JAR-56-DRS	2023-05-04	56	07:30:00	JarJarBinks	SA	2	DNA/RNA Shield	20		intervention_2	control	JarJarBinks_56		Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JAR-56-MGE	2023-05-04	56	07:30:00	JarJarBinks	SA	2	Molecular Grade (96%) Ethanol	20		intervention_2	control	JarJarBinks_56		Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JAR-57-DRS	2023-05-05	57	07:30:00	JarJarBinks	SA	2	DNA/RNA Shield	21		washout_2	control-washout	JarJarBinks_57		Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671				DNA1-JAR-57-DRS	DNA	2023-05-16	SA/AMR	0.159	Quick-DNA Fecal/Soil Microbe	DNA Extracts 1		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JAR-57-DRS	2023-05-05	57	07:30:00	JarJarBinks	SA	2	DNA/RNA Shield	21		washout_2	control-washout	JarJarBinks_57		Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671				DNA2-JAR-57-DRS	DNA	2023-05-29	SA	0.6	Quick-DNA Fecal/Soil Microbe	DNA Extracts 1	low	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JAR-57-DRS	2023-05-05	57	07:30:00	JarJarBinks	SA	2	DNA/RNA Shield	21		washout_2	control-washout	JarJarBinks_57		Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671				DNA3-JAR-57-DRS	DNA	2023-06-02	SA	9.3	Quick-DNA Fecal/Soil Microbe	DNA Extracts 1		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JAR-57-DRS	2023-05-05	57	07:30:00	JarJarBinks	SA	2	DNA/RNA Shield	21		washout_2	control-washout	JarJarBinks_57		Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671				RNA1-JAR-57-DRS	RNA	2023-05-18	SA	>100	Quick-DNA/RNA MagBead	RNA Extracts 1		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JAR-57-DRS	2023-05-05	57	07:30:00	JarJarBinks	SA	2	DNA/RNA Shield	21		washout_2	control-washout	JarJarBinks_57		Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671				RNA2-JAR-57-DRS	RNA	2023-07-21	SA	43	Quick-DNA/RNA MagBead	RNA Extracts 2		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JAR-57-MGE	2023-05-05	57	07:30:00	JarJarBinks	SA	2	Molecular Grade (96%) Ethanol	21		washout_2	control-washout	JarJarBinks_57		Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671				DNA1-JAR-57-MGE	DNA	2023-05-16	SA/AMR	0.00233	Quick-DNA Fecal/Soil Microbe	DNA Extracts 1		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JAR-57-MGE	2023-05-05	57	07:30:00	JarJarBinks	SA	2	Molecular Grade (96%) Ethanol	21		washout_2	control-washout	JarJarBinks_57		Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671				DNA2-JAR-57-MGE	DNA	2023-05-29	SA	0.187	Quick-DNA Fecal/Soil Microbe	DNA Extracts 1		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JAR-57-MGE	2023-05-05	57	07:30:00	JarJarBinks	SA	2	Molecular Grade (96%) Ethanol	21		washout_2	control-washout	JarJarBinks_57		Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671				DNA3-JAR-57-MGE	DNA	2023-06-02	SA	0.0413	Quick-DNA Fecal/Soil Microbe	DNA Extracts 1		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JAR-57-MGE	2023-05-05	57	07:30:00	JarJarBinks	SA	2	Molecular Grade (96%) Ethanol	21		washout_2	control-washout	JarJarBinks_57		Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671				RNA1-JAR-57-MGE	RNA	2023-05-18	SA	1.39	Quick-DNA/RNA MagBead	RNA Extracts 1		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JAR-57-MGE	2023-05-05	57	07:30:00	JarJarBinks	SA	2	Molecular Grade (96%) Ethanol	21		washout_2	control-washout	JarJarBinks_57		Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671				RNA2-JAR-57-MGE	RNA	2023-07-21	SA	18	Quick-DNA/RNA MagBead	RNA Extracts 2		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JAR-58-DRS	2023-05-06	58	07:30:00	JarJarBinks	SA	3	DNA/RNA Shield	21		washout_2	control-washout	JarJarBinks_58		Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671				DNA1-JAR-58-DRS	DNA	2023-08-04	SA	8.7	Quick-DNA Fecal/Soil Microbe	DNA Extracts 5		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JAR-58-DRS	2023-05-06	58	07:30:00	JarJarBinks	SA	3	DNA/RNA Shield	21		washout_2	control-washout	JarJarBinks_58		Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671				RNA1-JAR-58-DRS	RNA	2023-08-14	SA	>109	Quick-DNA/RNA MagBead	RNA Extracts 3		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JAR-58-MGE	2023-05-06	58	07:30:00	JarJarBinks	SA	3	Molecular Grade (96%) Ethanol	21		washout_2	control-washout	JarJarBinks_58		Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671				DNA1-JAR-58-MGE	DNA	2023-08-04	SA	5.6	Quick-DNA Fecal/Soil Microbe	DNA Extracts 5		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JAR-58-MGE	2023-05-06	58	07:30:00	JarJarBinks	SA	3	Molecular Grade (96%) Ethanol	21		washout_2	control-washout	JarJarBinks_58		Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671				RNA1-JAR-58-MGE	RNA	2023-08-14	SA	25	Quick-DNA/RNA MagBead	RNA Extracts 3		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JAR-59-DRS	2023-05-07	59	07:30:00	JarJarBinks	SA	3	DNA/RNA Shield	22		washout_2	control-washout	JarJarBinks_59		Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671				DNA1-JAR-59-DRS	DNA	2023-06-27	SA	27	Quick-DNA Fecal/Soil Microbe	DNA Extracts 2		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JAR-59-MGE	2023-05-07	59	07:30:00	JarJarBinks	SA	3	Molecular Grade (96%) Ethanol	22		washout_2	control-washout	JarJarBinks_59		Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671				DNA1-JAR-59-MGE	DNA	2023-06-27	SA	40	Quick-DNA Fecal/Soil Microbe	DNA Extracts 3		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JAR-60-DRS	2023-05-08	60	07:30:00	JarJarBinks	SA/GR	2	DNA/RNA Shield	22		washout_2	control-washout	JarJarBinks_60		Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JAR-60-MGE	2023-05-08	60	07:30:00	JarJarBinks	SA/GR	2	Molecular Grade (96%) Ethanol	22		washout_2	control-washout	JarJarBinks_60		Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JAR-61-DRS	2023-05-09	61	07:30:00	JarJarBinks	SA	3	DNA/RNA Shield	23		washout_2	control-washout	JarJarBinks_61		Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JAR-61-MGE	2023-05-09	61	07:30:00	JarJarBinks	SA	3	Molecular Grade (95%) Ethanol	23		washout_2	control-washout	JarJarBinks_61		Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JAR-62-DRS	2023-05-10	62	07:30:00	JarJarBinks	SA	2	DNA/RNA Shield	23		washout_2	control-washout	JarJarBinks_62		Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JAR-62-MGE	2023-05-10	62	07:30:00	JarJarBinks	SA	2	Molecular Grade (95%) Ethanol	23		washout_2	control-washout	JarJarBinks_62		Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JAR-63-DRS	2023-05-11	63	08:30:00	JarJarBinks	SA	3	DNA/RNA Shield	23		washout_2	control-washout	JarJarBinks_63		Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JAR-63-MGE	2023-05-11	63	08:30:00	JarJarBinks	SA	3	Molecular Grade (95%) Ethanol	23		washout_2	control-washout	JarJarBinks_63		Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JAR-64-DRS	2023-05-12	64	08:00:00	JarJarBinks	SA/GR	2	DNA/RNA Shield	24		washout_2	control-washout	JarJarBinks_64		Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JAR-64-MGE	2023-05-12	64	08:00:00	JarJarBinks	SA/GR	2	Molecular Grade (95%) Ethanol	24		washout_2	control-washout	JarJarBinks_64		Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JAR-65-DRS	2023-05-13	65	08:00:00	JarJarBinks	SA	3	DNA/RNA Shield	24	collected from bedding	washout_2	control-washout	JarJarBinks_65		Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JAR-65-MGE	2023-05-13	65	08:00:00	JarJarBinks	SA	3	Molecular Grade (95%) Ethanol	24	collected from bedding	washout_2	control-washout	JarJarBinks_65		Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JAR-66-DRS	2023-05-14	66	07:30:00	JarJarBinks	SA	3	DNA/RNA Shield	25		washout_2	control-washout	JarJarBinks_66		Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671				DNA1-JAR-66-DRS	DNA	2023-07-13	SA	32	Quick-DNA Fecal/Soil Microbe	DNA Extracts 4		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JAR-66-DRS	2023-05-14	66	07:30:00	JarJarBinks	SA	3	DNA/RNA Shield	25		washout_2	control-washout	JarJarBinks_66		Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671				RNA1-JAR-66-DRS	RNA	2023-07-17	SA	>106	Quick-DNA/RNA MagBead	RNA Extracts 1		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JAR-66-MGE	2023-05-14	66	07:30:00	JarJarBinks	SA	3	Molecular Grade (95%) Ethanol	25		washout_2	control-washout	JarJarBinks_66		Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671				DNA1-JAR-66-MGE	DNA	2023-07-13	SA	20	Quick-DNA Fecal/Soil Microbe	DNA Extracts 4		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JAR-66-MGE	2023-05-14	66	07:30:00	JarJarBinks	SA	3	Molecular Grade (95%) Ethanol	25		washout_2	control-washout	JarJarBinks_66		Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671				RNA1-JAR-66-MGE	RNA	2023-07-17	SA	35	Quick-DNA/RNA MagBead	RNA Extracts 1		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JAR-67-DRS	2023-05-15	67	07:30:00	JarJarBinks	SA/GR	2	DNA/RNA Shield	25		washout_2	control-washout	JarJarBinks_67		Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671				DNA1-JAR-67-DRS	DNA	2023-08-18	SA	23	Quick-DNA Fecal/Soil Microbe	DNA Extracts 6		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JAR-67-DRS	2023-05-15	67	07:30:00	JarJarBinks	SA/GR	2	DNA/RNA Shield	25		washout_2	control-washout	JarJarBinks_67		Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671				RNA1-JAR-67-DRS	RNA	2023-09-15	SA/SK	>102	Quick-DNA/RNA MagBead	RNA Extracts 3		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JAR-67-MGE	2023-05-15	67	07:30:00	JarJarBinks	SA/GR	2	Molecular Grade (95%) Ethanol	25		washout_2	control-washout	JarJarBinks_67		Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671				DNA1-JAR-67-MGE	DNA	2023-08-18	SA	2.2	Quick-DNA Fecal/Soil Microbe	DNA Extracts 6		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JAR-67-MGE	2023-05-15	67	07:30:00	JarJarBinks	SA/GR	2	Molecular Grade (95%) Ethanol	25		washout_2	control-washout	JarJarBinks_67		Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671				RNA1-JAR-67-MGE	RNA	2023-09-15	SA/SK	>102	Quick-DNA/RNA MagBead	RNA Extracts 3		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JAR-68-DRS	2023-05-16	68	07:30:00	JarJarBinks	SA	2	DNA/RNA Shield	25		washout_2	control-washout	JarJarBinks_68		Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JAR-68-MGE	2023-05-16	68	07:30:00	JarJarBinks	SA	2	Molecular Grade (95%) Ethanol	25		washout_2	control-washout	JarJarBinks_68		Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671				DNA1-JAR-68-MGE	DNA	2023-11-01	SA/MB	8	Quick-DNA Fecal/Soil Microbe	DNA Extracts 7		JAR-68-MGE-S50	CM004	4	S50	barcode04	27F	1492R	MIN_16_2024-2-29	4.66	0.9	16S_UNO-CM-004	16S_RAP	SQK-16S024	Angel-MinION	MN43747	FLO-FLG001	FA-08546	ARL498	2024-02-29	SA
JAR-68-MGE	2023-05-16	68	07:30:00	JarJarBinks	SA	2	Molecular Grade (95%) Ethanol	25		washout_2	control-washout	JarJarBinks_68		Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671				RNA1-JAR-68-MGE	RNA	2023-11-30	SA		Quick-DNA/RNA MagBead	RNA Extracts 4		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JAR-69-DRS	2023-05-17	69	07:30:00	JarJarBinks	SA/GR	2	DNA/RNA Shield	26		washout_2	control-washout	JarJarBinks_69		Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JAR-69-MGE	2023-05-17	69	07:30:00	JarJarBinks	SA/GR	2	Molecular Grade (95%) Ethanol	26		washout_2	control-washout	JarJarBinks_69		Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JAR-70-DRS	2023-05-18	70	08:00:00	JarJarBinks	SA	3	DNA/RNA Shield	26		washout_2	control-washout	JarJarBinks_70		Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671				DNA1-JAR-70-DRS	DNA	2023-07-21	SA	34	Quick-DNA Fecal/Soil Microbe	DNA Extracts 5		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JAR-70-DRS	2023-05-18	70	08:00:00	JarJarBinks	SA	3	DNA/RNA Shield	26		washout_2	control-washout	JarJarBinks_70		Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671				RNA1-JAR-70-DRS	RNA	2023-07-20	SA	>104	Quick-DNA/RNA MagBead	RNA Extracts 2		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JAR-70-MGE	2023-05-18	70	08:00:00	JarJarBinks	SA	3	Molecular Grade (95%) Ethanol	26		washout_2	control-washout	JarJarBinks_70		Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671				DNA1-JAR-70-MGE	DNA	2023-07-21	SA	9.5	Quick-DNA Fecal/Soil Microbe	DNA Extracts 5		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JAR-70-MGE	2023-05-18	70	08:00:00	JarJarBinks	SA	3	Molecular Grade (95%) Ethanol	26		washout_2	control-washout	JarJarBinks_70		Group1	RoomB	B2	JAR	Male	Pair	Texas	2020-01-25	3.123287671				RNA1-JAR-70-MGE	RNA	2023-07-20	SA	59	Quick-DNA/RNA MagBead	RNA Extracts 2		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JOA-1-DRS	2023-03-10	1	07:30:00	Joans	SA	1	DNA/RNA Shield	1		run-in	baseline	Joans_1	Pregnant	Group2	RoomF	F5	JOA	Female	Family	Nebraska	2017-03-23	5.967123288	Estrumate		gave birth to 1 baby, given oxytocin to help induce contractions, given 1 non-bio baby from venus 5/11/23	DNA1-JOA-1-DRS	DNA	2023-06-16	SA	58	Quick-DNA Fecal/Soil Microbe	DNA Extracts 1		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JOA-1-MGE	2023-03-10	1	07:30:00	Joans	SA	1	Molecular Grade (96%) Ethanol	1		run-in	baseline	Joans_1	Pregnant	Group2	RoomF	F5	JOA	Female	Family	Nebraska	2017-03-23	5.967123288	Estrumate		gave birth to 1 baby, given oxytocin to help induce contractions, given 1 non-bio baby from venus 5/11/23	DNA1-JOA-1-MGE	DNA	2023-06-16	SA	49	Quick-DNA Fecal/Soil Microbe	DNA Extracts 1		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
