Sample_ID	Date	Study_Day	Sample_Time	Subject	Sample_Collected_By	Bristol	Sample_Stabilizer	Sample_Box	Sample_Notes	Diet_Trial	Group_Phase	Subj_Day
BUD-48-DRS	2023-04-26	48	08:00:00	Buddy	SA/GR	3	DNA/RNA Shield	16		intervention_2	gum	Buddy_48
BUD-48-MGE	2023-04-26	48	08:00:00	Buddy	SA/GR	3	Molecular Grade (96%) Ethanol	16		intervention_2	gum	Buddy_48
JOA-48-DRS	2023-04-26	48	08:00:00	Joans	SA/GR	3	DNA/RNA Shield	16		intervention_2	gum	Joans_48
JOA-48-MGE	2023-04-26	48	08:00:00	Joans	SA/GR	3	Molecular Grade (96%) Ethanol	16		intervention_2	gum	Joans_48
HEN-48-DRS	2023-04-26	48	08:00:00	Henry	SA/GR	3	DNA/RNA Shield	17		intervention_2	gum	Henry_48
HEN-48-MGE	2023-04-26	48	08:00:00	Henry	SA/GR	3	Molecular Grade (96%) Ethanol	17		intervention_2	gum	Henry_48
GIN-48-DRS	2023-04-26	48	08:00:00	Ginger	SA/GR	2	DNA/RNA Shield	17		intervention_2	gum	Ginger_48
GIN-48-MGE	2023-04-26	48	08:00:00	Ginger	SA/GR	2	Molecular Grade (96%) Ethanol	17		intervention_2	gum	Ginger_48
HAM-49-DRS	2023-04-27	49	07:30:00	Hamlet	SA	2	DNA/RNA Shield	17		intervention_2	control	Hamlet_49
HAM-49-MGE	2023-04-27	49	07:30:00	Hamlet	SA	2	Molecular Grade (96%) Ethanol	17		intervention_2	control	Hamlet_49
HER-49-DRS	2023-04-27	49	07:30:00	Hera	SA	2	DNA/RNA Shield	17		intervention_2	control	Hera_49
HER-49-MGE	2023-04-27	49	07:30:00	Hera	SA	2	Molecular Grade (96%) Ethanol	17		intervention_2	control	Hera_49
JAR-49-DRS	2023-04-27	49	07:30:00	JarJarBinks	SA	3	DNA/RNA Shield	17		intervention_2	control	JarJarBinks_49
JAR-49-MGE	2023-04-27	49	07:30:00	JarJarBinks	SA	3	Molecular Grade (96%) Ethanol	17		intervention_2	control	JarJarBinks_49
OPH-49-DRS	2023-04-27	49	07:30:00	Ophelia	SA	2	DNA/RNA Shield	17		intervention_2	control	Ophelia_49
OPH-49-MGE	2023-04-27	49	07:30:00	Ophelia	SA	2	Molecular Grade (96%) Ethanol	17		intervention_2	control	Ophelia_49
KUB-49-DRS	2023-04-27	49	07:30:00	Kubo	SA	2	DNA/RNA Shield	17		intervention_2	control	Kubo_49
KUB-49-MGE	2023-04-27	49	07:30:00	Kubo	SA	2	Molecular Grade (96%) Ethanol	17		intervention_2	control	Kubo_49
KOR-49-DRS	2023-04-27	49	07:30:00	Korra	SA	3	DNA/RNA Shield	17		intervention_2	control	Korra_49
KOR-49-MGE	2023-04-27	49	07:30:00	Korra	SA	3	Molecular Grade (96%) Ethanol	17		intervention_2	control	Korra_49
WOL-49-DRS	2023-04-27	49	07:30:00	Wolverine	SA	2	DNA/RNA Shield	17		intervention_2	control	Wolverine_49
WOL-49-MGE	2023-04-27	49	07:30:00	Wolverine	SA	2	Molecular Grade (96%) Ethanol	17		intervention_2	control	Wolverine_49
IRI-49-DRS	2023-04-27	49	07:30:00	Iris	SA	3	DNA/RNA Shield	17		intervention_2	control	Iris_49
IRI-49-MGE	2023-04-27	49	07:30:00	Iris	SA	3	Molecular Grade (96%) Ethanol	17		intervention_2	control	Iris_49
GOO-49-DRS	2023-04-27	49	08:00:00	Goose	SA	2	DNA/RNA Shield	17		intervention_2	control	Goose_49
GOO-49-MGE	2023-04-27	49	08:00:00	Goose	SA	2	Molecular Grade (96%) Ethanol	17		intervention_2	control	Goose_49
LAM-49-DRS	2023-04-27	49	08:00:00	Lambchop	SA	3	DNA/RNA Shield	17		intervention_2	control	Lambchop_49
LAM-49-MGE	2023-04-27	49	08:00:00	Lambchop	SA	3	Molecular Grade (96%) Ethanol	17		intervention_2	control	Lambchop_49
FRA-49-DRS	2023-04-27	49	08:00:00	Franc	SA	3	DNA/RNA Shield	17		intervention_2	gum	Franc_49
FRA-49-MGE	2023-04-27	49	08:00:00	Franc	SA	3	Molecular Grade (96%) Ethanol	17		intervention_2	gum	Franc_49
IVY-49-DRS	2023-04-27	49	08:00:00	Ivy	SA	3	DNA/RNA Shield	17		intervention_2	gum	Ivy_49
IVY-49-MGE	2023-04-27	49	08:00:00	Ivy	SA	3	Molecular Grade (96%) Ethanol	17		intervention_2	gum	Ivy_49
CHA-49-DRS	2023-04-27	49	08:00:00	Charles	SA	5	DNA/RNA Shield	17		intervention_2	gum	Charles_49
CHA-49-MGE	2023-04-27	49	08:00:00	Charles	SA	5	Molecular Grade (96%) Ethanol	17		intervention_2	gum	Charles_49
GRO-49-DRS	2023-04-27	49	08:00:00	Grogu	SA	3	DNA/RNA Shield	17		intervention_2	gum	Grogu_49
GRO-49-MGE	2023-04-27	49	08:00:00	Grogu	SA	3	Molecular Grade (96%) Ethanol	17		intervention_2	gum	Grogu_49
MAR-49-DRS	2023-04-27	49	08:00:00	Marshmallow	SA	2	DNA/RNA Shield	17		intervention_2	gum	Marshmallow_49
MAR-49-MGE	2023-04-27	49	08:00:00	Marshmallow	SA	2	Molecular Grade (96%) Ethanol	17		intervention_2	gum	Marshmallow_49
BUD-49-DRS	2023-04-27	49	08:00:00	Buddy	SA	3	DNA/RNA Shield	17		intervention_2	gum	Buddy_49
BUD-49-MGE	2023-04-27	49	08:00:00	Buddy	SA	3	Molecular Grade (96%) Ethanol	17		intervention_2	gum	Buddy_49
JOA-49-DRS	2023-04-27	49	08:00:00	Joans	SA	2	DNA/RNA Shield	17		intervention_2	gum	Joans_49
JOA-49-MGE	2023-04-27	49	08:00:00	Joans	SA	2	Molecular Grade (96%) Ethanol	17		intervention_2	gum	Joans_49
HEN-49-DRS	2023-04-27	49	08:00:00	Henry	SA	3	DNA/RNA Shield	17		intervention_2	gum	Henry_49
HEN-49-MGE	2023-04-27	49	08:00:00	Henry	SA	3	Molecular Grade (96%) Ethanol	17		intervention_2	gum	Henry_49
GIN-49-DRS	2023-04-27	49	08:00:00	Ginger	SA	2	DNA/RNA Shield	17		intervention_2	gum	Ginger_49
GIN-49-MGE	2023-04-27	49	08:00:00	Ginger	SA	2	Molecular Grade (96%) Ethanol	17		intervention_2	gum	Ginger_49
HAM-50-DRS	2023-04-28	50	07:30:00	Hamlet	SA/GR	2	DNA/RNA Shield	17		intervention_2	control	Hamlet_50
HAM-50-MGE	2023-04-28	50	07:30:00	Hamlet	SA/GR	2	Molecular Grade (96%) Ethanol	17		intervention_2	control	Hamlet_50
HER-50-DRS	2023-04-28	50	07:30:00	Hera	SA/GR	3	DNA/RNA Shield	17		intervention_2	control	Hera_50
HER-50-MGE	2023-04-28	50	07:30:00	Hera	SA/GR	3	Molecular Grade (96%) Ethanol	17		intervention_2	control	Hera_50
JAR-50-DRS	2023-04-28	50	07:30:00	JarJarBinks	SA/GR	3	DNA/RNA Shield	17		intervention_2	control	JarJarBinks_50
JAR-50-MGE	2023-04-28	50	07:30:00	JarJarBinks	SA/GR	3	Molecular Grade (96%) Ethanol	17		intervention_2	control	JarJarBinks_50
OPH-50-DRS	2023-04-28	50	07:30:00	Ophelia	SA/GR	1	DNA/RNA Shield	17		intervention_2	control	Ophelia_50
OPH-50-MGE	2023-04-28	50	07:30:00	Ophelia	SA/GR	1	Molecular Grade (96%) Ethanol	17		intervention_2	control	Ophelia_50
KUB-50-DRS	2023-04-28	50	07:30:00	Kubo	SA/GR	2	DNA/RNA Shield	17		intervention_2	control	Kubo_50
KUB-50-MGE	2023-04-28	50	07:30:00	Kubo	SA/GR	2	Molecular Grade (96%) Ethanol	17		intervention_2	control	Kubo_50
KOR-50-DRS	2023-04-28	50	07:30:00	Korra	SA/GR	3	DNA/RNA Shield	17		intervention_2	control	Korra_50
KOR-50-MGE	2023-04-28	50	07:30:00	Korra	SA/GR	3	Molecular Grade (96%) Ethanol	17		intervention_2	control	Korra_50
WOL-50-DRS	2023-04-28	50	07:30:00	Wolverine	SA/GR	2	DNA/RNA Shield	17		intervention_2	control	Wolverine_50
WOL-50-MGE	2023-04-28	50	07:30:00	Wolverine	SA/GR	2	Molecular Grade (96%) Ethanol	17		intervention_2	control	Wolverine_50
IRI-50-DRS	2023-04-28	50	07:30:00	Iris	SA/GR	3	DNA/RNA Shield	17		intervention_2	control	Iris_50
IRI-50-MGE	2023-04-28	50	07:30:00	Iris	SA/GR	3	Molecular Grade (96%) Ethanol	17		intervention_2	control	Iris_50
GOO-50-DRS	2023-04-28	50	08:00:00	Goose	SA/GR	2	DNA/RNA Shield	17		intervention_2	control	Goose_50
GOO-50-MGE	2023-04-28	50	08:00:00	Goose	SA/GR	2	Molecular Grade (96%) Ethanol	17		intervention_2	control	Goose_50
LAM-50-DRS	2023-04-28	50	08:00:00	Lambchop	SA/GR	3	DNA/RNA Shield	17		intervention_2	control	Lambchop_50
LAM-50-MGE	2023-04-28	50	08:00:00	Lambchop	SA/GR	3	Molecular Grade (96%) Ethanol	17		intervention_2	control	Lambchop_50
FRA-50-DRS	2023-04-28	50	08:00:00	Franc	SA/GR	3	DNA/RNA Shield	18		intervention_2	gum	Franc_50
FRA-50-MGE	2023-04-28	50	08:00:00	Franc	SA/GR	3	Molecular Grade (96%) Ethanol	18		intervention_2	gum	Franc_50
IVY-50-DRS	2023-04-28	50	08:00:00	Ivy	SA/GR	3	DNA/RNA Shield	18		intervention_2	gum	Ivy_50
IVY-50-MGE	2023-04-28	50	08:00:00	Ivy	SA/GR	3	Molecular Grade (96%) Ethanol	18		intervention_2	gum	Ivy_50
CHA-50-DRS	2023-04-28	50	08:00:00	Charles	SA/GR	3	DNA/RNA Shield	18		intervention_2	gum	Charles_50
CHA-50-MGE	2023-04-28	50	08:00:00	Charles	SA/GR	3	Molecular Grade (96%) Ethanol	18		intervention_2	gum	Charles_50
GRO-50-DRS	2023-04-28	50	08:00:00	Grogu	SA/GR	3	DNA/RNA Shield	18		intervention_2	gum	Grogu_50
GRO-50-MGE	2023-04-28	50	08:00:00	Grogu	SA/GR	3	Molecular Grade (96%) Ethanol	18		intervention_2	gum	Grogu_50
MAR-50-DRS	2023-04-28	50	08:00:00	Marshmallow	SA/GR	3	DNA/RNA Shield	18		intervention_2	gum	Marshmallow_50
MAR-50-MGE	2023-04-28	50	08:00:00	Marshmallow	SA/GR	3	Molecular Grade (96%) Ethanol	18		intervention_2	gum	Marshmallow_50
BUD-50-DRS	2023-04-28	50	08:00:00	Buddy	SA/GR	2	DNA/RNA Shield	18		intervention_2	gum	Buddy_50
BUD-50-MGE	2023-04-28	50	08:00:00	Buddy	SA/GR	2	Molecular Grade (96%) Ethanol	18		intervention_2	gum	Buddy_50
JOA-50-DRS	2023-04-28	50	08:00:00	Joans	SA/GR	3	DNA/RNA Shield	18		intervention_2	gum	Joans_50
JOA-50-MGE	2023-04-28	50	08:00:00	Joans	SA/GR	3	Molecular Grade (96%) Ethanol	18		intervention_2	gum	Joans_50
HEN-50-DRS	2023-04-28	50	08:00:00	Henry	SA/GR	3	DNA/RNA Shield	18		intervention_2	gum	Henry_50
HEN-50-MGE	2023-04-28	50	08:00:00	Henry	SA/GR	3	Molecular Grade (96%) Ethanol	18		intervention_2	gum	Henry_50
GIN-50-DRS	2023-04-28	50	08:00:00	Ginger	SA/GR	3	DNA/RNA Shield	18		intervention_2	gum	Ginger_50
GIN-50-MGE	2023-04-28	50	08:00:00	Ginger	SA/GR	3	Molecular Grade (96%) Ethanol	18		intervention_2	gum	Ginger_50
GOO-51-DRS	2023-04-29	51	08:00:00	Goose	SA	3	DNA/RNA Shield	18	collected from bedding	intervention_2	control	Goose_51
GOO-51-MGE	2023-04-29	51	08:00:00	Goose	SA	3	Molecular Grade (96%) Ethanol	18	collected from bedding	intervention_2	control	Goose_51
LAM-51-DRS	2023-04-29	51	08:00:00	Lambchop	SA	3	DNA/RNA Shield	18	collected from bedding	intervention_2	control	Lambchop_51
LAM-51-MGE	2023-04-29	51	08:00:00	Lambchop	SA	3	Molecular Grade (96%) Ethanol	18	collected from bedding	intervention_2	control	Lambchop_51
FRA-51-DRS	2023-04-29	51	08:00:00	Franc	SA	3	DNA/RNA Shield	18	collected from bedding	intervention_2	gum	Franc_51
FRA-51-MGE	2023-04-29	51	08:00:00	Franc	SA	3	Molecular Grade (96%) Ethanol	18	collected from bedding	intervention_2	gum	Franc_51
IVY-51-DRS	2023-04-29	51	08:00:00	Ivy	SA	5	DNA/RNA Shield	18	collected from bedding	intervention_2	gum	Ivy_51
IVY-51-MGE	2023-04-29	51	08:00:00	Ivy	SA	5	Molecular Grade (96%) Ethanol	18	collected from bedding	intervention_2	gum	Ivy_51
CHA-51-DRS	2023-04-29	51	08:00:00	Charles	SA	3	DNA/RNA Shield	18	collected from bedding	intervention_2	gum	Charles_51
CHA-51-MGE	2023-04-29	51	08:00:00	Charles	SA	3	Molecular Grade (96%) Ethanol	18	collected from bedding	intervention_2	gum	Charles_51
GRO-51-DRS	2023-04-29	51	08:00:00	Grogu	SA	3	DNA/RNA Shield	18	collected from bedding	intervention_2	gum	Grogu_51
GRO-51-MGE	2023-04-29	51	08:00:00	Grogu	SA	3	Molecular Grade (96%) Ethanol	18	collected from bedding	intervention_2	gum	Grogu_51
MAR-51-DRS	2023-04-29	51	08:00:00	Marshmallow	SA	3	DNA/RNA Shield	18	collected from bedding	intervention_2	gum	Marshmallow_51
MAR-51-MGE	2023-04-29	51	08:00:00	Marshmallow	SA	3	Molecular Grade (96%) Ethanol	18	collected from bedding	intervention_2	gum	Marshmallow_51
BUD-51-DRS	2023-04-29	51	08:00:00	Buddy	SA	3	DNA/RNA Shield	18	collected from bedding	intervention_2	gum	Buddy_51
BUD-51-MGE	2023-04-29	51	08:00:00	Buddy	SA	3	Molecular Grade (96%) Ethanol	18	collected from bedding	intervention_2	gum	Buddy_51
JOA-51-DRS	2023-04-29	51	08:00:00	Joans	SA	3	DNA/RNA Shield	18	collected from bedding	intervention_2	gum	Joans_51
JOA-51-MGE	2023-04-29	51	08:00:00	Joans	SA	3	Molecular Grade (96%) Ethanol	18	collected from bedding	intervention_2	gum	Joans_51
HEN-51-DRS	2023-04-29	51	08:00:00	Henry	SA	4	DNA/RNA Shield	18	collected from bedding	intervention_2	gum	Henry_51
HEN-51-MGE	2023-04-29	51	08:00:00	Henry	SA	4	Molecular Grade (96%) Ethanol	18	collected from bedding	intervention_2	gum	Henry_51
GIN-51-DRS	2023-04-29	51	08:00:00	Ginger	SA	2	DNA/RNA Shield	18	collected from bedding	intervention_2	gum	Ginger_51
GIN-51-MGE	2023-04-29	51	08:00:00	Ginger	SA	2	Molecular Grade (96%) Ethanol	18	collected from bedding	intervention_2	gum	Ginger_51
HAM-52-DRS	2023-04-30	52	07:30:00	Hamlet	SA	2	DNA/RNA Shield	18		intervention_2	control	Hamlet_52
HAM-52-MGE	2023-04-30	52	07:30:00	Hamlet	SA	2	Molecular Grade (96%) Ethanol	18		intervention_2	control	Hamlet_52
HER-52-DRS	2023-04-30	52	07:30:00	Hera	SA	2	DNA/RNA Shield	18		intervention_2	control	Hera_52
HER-52-MGE	2023-04-30	52	07:30:00	Hera	SA	2	Molecular Grade (96%) Ethanol	18		intervention_2	control	Hera_52
JAR-52-DRS	2023-04-30	52	07:30:00	JarJarBinks	SA	2	DNA/RNA Shield	18		intervention_2	control	JarJarBinks_52
JAR-52-MGE	2023-04-30	52	07:30:00	JarJarBinks	SA	2	Molecular Grade (96%) Ethanol	18		intervention_2	control	JarJarBinks_52
OPH-52-DRS	2023-04-30	52	07:30:00	Ophelia	SA	1	DNA/RNA Shield	18		intervention_2	control	Ophelia_52
OPH-52-MGE	2023-04-30	52	07:30:00	Ophelia	SA	1	Molecular Grade (96%) Ethanol	18		intervention_2	control	Ophelia_52
KUB-52-DRS	2023-04-30	52	07:30:00	Kubo	SA	2	DNA/RNA Shield	18		intervention_2	control	Kubo_52
KUB-52-MGE	2023-04-30	52	07:30:00	Kubo	SA	2	Molecular Grade (96%) Ethanol	18		intervention_2	control	Kubo_52
KOR-52-DRS	2023-04-30	52	07:30:00	Korra	SA	3	DNA/RNA Shield	18	blood in stool (from labor?)	intervention_2	control	Korra_52
KOR-52-MGE	2023-04-30	52	07:30:00	Korra	SA	3	Molecular Grade (96%) Ethanol	18	blood in stool (from labor?)	intervention_2	control	Korra_52
WOL-52-DRS	2023-04-30	52	07:30:00	Wolverine	SA	3	DNA/RNA Shield	18		intervention_2	control	Wolverine_52
WOL-52-MGE	2023-04-30	52	07:30:00	Wolverine	SA	3	Molecular Grade (96%) Ethanol	18		intervention_2	control	Wolverine_52
IRI-52-DRS	2023-04-30	52	07:30:00	Iris	SA	2	DNA/RNA Shield	18		intervention_2	control	Iris_52
IRI-52-MGE	2023-04-30	52	07:30:00	Iris	SA	2	Molecular Grade (96%) Ethanol	18		intervention_2	control	Iris_52
GOO-52-DRS	2023-04-30	52	08:00:00	Goose	SA	3	DNA/RNA Shield	18		intervention_2	control	Goose_52
GOO-52-MGE	2023-04-30	52	08:00:00	Goose	SA	3	Molecular Grade (96%) Ethanol	18		intervention_2	control	Goose_52
LAM-52-DRS	2023-04-30	52	08:00:00	Lambchop	SA	3	DNA/RNA Shield	18		intervention_2	control	Lambchop_52
LAM-52-MGE	2023-04-30	52	08:00:00	Lambchop	SA	3	Molecular Grade (96%) Ethanol	18		intervention_2	control	Lambchop_52
FRA-52-DRS	2023-04-30	52	08:00:00	Franc	SA	2	DNA/RNA Shield	18		intervention_2	gum	Franc_52
FRA-52-MGE	2023-04-30	52	08:00:00	Franc	SA	2	Molecular Grade (96%) Ethanol	18		intervention_2	gum	Franc_52
IVY-52-DRS	2023-04-30	52	08:00:00	Ivy	SA	3	DNA/RNA Shield	18		intervention_2	gum	Ivy_52
IVY-52-MGE	2023-04-30	52	08:00:00	Ivy	SA	3	Molecular Grade (96%) Ethanol	18		intervention_2	gum	Ivy_52
CHA-52-DRS	2023-04-30	52	08:00:00	Charles	SA	3	DNA/RNA Shield	18		intervention_2	gum	Charles_52
CHA-52-MGE	2023-04-30	52	08:00:00	Charles	SA	3	Molecular Grade (96%) Ethanol	18		intervention_2	gum	Charles_52
GRO-52-DRS	2023-04-30	52	08:00:00	Grogu	SA	3	DNA/RNA Shield	18		intervention_2	gum	Grogu_52
GRO-52-MGE	2023-04-30	52	08:00:00	Grogu	SA	3	Molecular Grade (96%) Ethanol	18		intervention_2	gum	Grogu_52
MAR-52-DRS	2023-04-30	52	08:00:00	Marshmallow	SA	3	DNA/RNA Shield	18		intervention_2	gum	Marshmallow_52
MAR-52-MGE	2023-04-30	52	08:00:00	Marshmallow	SA	3	Molecular Grade (96%) Ethanol	18		intervention_2	gum	Marshmallow_52
BUD-52-DRS	2023-04-30	52	08:00:00	Buddy	SA	4	DNA/RNA Shield	19		intervention_2	gum	Buddy_52
BUD-52-MGE	2023-04-30	52	08:00:00	Buddy	SA	4	Molecular Grade (96%) Ethanol	19		intervention_2	gum	Buddy_52
JOA-52-DRS	2023-04-30	52	08:00:00	Joans	SA	3	DNA/RNA Shield	19		intervention_2	gum	Joans_52
JOA-52-MGE	2023-04-30	52	08:00:00	Joans	SA	3	Molecular Grade (96%) Ethanol	19		intervention_2	gum	Joans_52
HEN-52-DRS	2023-04-30	52	08:00:00	Henry	SA	2	DNA/RNA Shield	19		intervention_2	gum	Henry_52
HEN-52-MGE	2023-04-30	52	08:00:00	Henry	SA	2	Molecular Grade (96%) Ethanol	19		intervention_2	gum	Henry_52
GIN-52-DRS	2023-04-30	52	08:00:00	Ginger	SA	2	DNA/RNA Shield	19		intervention_2	gum	Ginger_52
GIN-52-MGE	2023-04-30	52	08:00:00	Ginger	SA	2	Molecular Grade (96%) Ethanol	19		intervention_2	gum	Ginger_52
HAM-53-DRS	2023-05-01	53	07:30:00	Hamlet	SA/GR	2	DNA/RNA Shield	19		intervention_2	control	Hamlet_53
HAM-53-MGE	2023-05-01	53	07:30:00	Hamlet	SA/GR	2	Molecular Grade (96%) Ethanol	19		intervention_2	control	Hamlet_53
HER-53-DRS	2023-05-01	53	07:30:00	Hera	SA/GR	3	DNA/RNA Shield	19		intervention_2	control	Hera_53
HER-53-MGE	2023-05-01	53	07:30:00	Hera	SA/GR	3	Molecular Grade (96%) Ethanol	19		intervention_2	control	Hera_53
JAR-53-DRS	2023-05-01	53	07:30:00	JarJarBinks	SA/GR	3	DNA/RNA Shield	19		intervention_2	control	JarJarBinks_53
JAR-53-MGE	2023-05-01	53	07:30:00	JarJarBinks	SA/GR	3	Molecular Grade (96%) Ethanol	19		intervention_2	control	JarJarBinks_53
OPH-53-DRS	2023-05-01	53	07:30:00	Ophelia	SA/GR	1	DNA/RNA Shield	19		intervention_2	control	Ophelia_53
OPH-53-MGE	2023-05-01	53	07:30:00	Ophelia	SA/GR	1	Molecular Grade (96%) Ethanol	19		intervention_2	control	Ophelia_53
KUB-53-DRS	2023-05-01	53	07:30:00	Kubo	SA/GR	2	DNA/RNA Shield	19		intervention_2	control	Kubo_53
KUB-53-MGE	2023-05-01	53	07:30:00	Kubo	SA/GR	2	Molecular Grade (96%) Ethanol	19		intervention_2	control	Kubo_53
KOR-53-DRS	2023-05-01	53	07:30:00	Korra	SA/GR	3	DNA/RNA Shield	19		intervention_2	control	Korra_53
KOR-53-MGE	2023-05-01	53	07:30:00	Korra	SA/GR	3	Molecular Grade (96%) Ethanol	19		intervention_2	control	Korra_53
WOL-53-DRS	2023-05-01	53	07:30:00	Wolverine	SA/GR	2	DNA/RNA Shield	19		intervention_2	control	Wolverine_53
WOL-53-MGE	2023-05-01	53	07:30:00	Wolverine	SA/GR	2	Molecular Grade (96%) Ethanol	19		intervention_2	control	Wolverine_53
IRI-53-DRS	2023-05-01	53	07:30:00	Iris	SA/GR	3	DNA/RNA Shield	19		intervention_2	control	Iris_53
IRI-53-MGE	2023-05-01	53	07:30:00	Iris	SA/GR	3	Molecular Grade (96%) Ethanol	19		intervention_2	control	Iris_53
GOO-53-DRS	2023-05-01	53	08:00:00	Goose	SA/GR	3	DNA/RNA Shield	19		intervention_2	control	Goose_53
GOO-53-MGE	2023-05-01	53	08:00:00	Goose	SA/GR	3	Molecular Grade (96%) Ethanol	19		intervention_2	control	Goose_53
LAM-53-DRS	2023-05-01	53	08:00:00	Lambchop	SA/GR	3	DNA/RNA Shield	19		intervention_2	control	Lambchop_53
LAM-53-MGE	2023-05-01	53	08:00:00	Lambchop	SA/GR	3	Molecular Grade (96%) Ethanol	19		intervention_2	control	Lambchop_53
FRA-53-DRS	2023-05-01	53	08:00:00	Franc	SA/GR	3	DNA/RNA Shield	19		intervention_2	gum	Franc_53
FRA-53-MGE	2023-05-01	53	08:00:00	Franc	SA/GR	3	Molecular Grade (96%) Ethanol	19		intervention_2	gum	Franc_53
IVY-53-DRS	2023-05-01	53	08:00:00	Ivy	SA/GR	3	DNA/RNA Shield	19		intervention_2	gum	Ivy_53
IVY-53-MGE	2023-05-01	53	08:00:00	Ivy	SA/GR	3	Molecular Grade (96%) Ethanol	19		intervention_2	gum	Ivy_53
CHA-53-DRS	2023-05-01	53	08:00:00	Charles	SA/GR	3	DNA/RNA Shield	19		intervention_2	gum	Charles_53
CHA-53-MGE	2023-05-01	53	08:00:00	Charles	SA/GR	3	Molecular Grade (96%) Ethanol	19		intervention_2	gum	Charles_53
GRO-53-DRS	2023-05-01	53	08:00:00	Grogu	SA/GR	3	DNA/RNA Shield	19		intervention_2	gum	Grogu_53
GRO-53-MGE	2023-05-01	53	08:00:00	Grogu	SA/GR	3	Molecular Grade (96%) Ethanol	19		intervention_2	gum	Grogu_53
MAR-53-DRS	2023-05-01	53	08:00:00	Marshmallow	SA/GR	3	DNA/RNA Shield	19		intervention_2	gum	Marshmallow_53
MAR-53-MGE	2023-05-01	53	08:00:00	Marshmallow	SA/GR	3	Molecular Grade (96%) Ethanol	19		intervention_2	gum	Marshmallow_53
BUD-53-DRS	2023-05-01	53	08:00:00	Buddy	SA/GR	3	DNA/RNA Shield	19		intervention_2	gum	Buddy_53
BUD-53-MGE	2023-05-01	53	08:00:00	Buddy	SA/GR	3	Molecular Grade (96%) Ethanol	19		intervention_2	gum	Buddy_53
JOA-53-DRS	2023-05-01	53	08:00:00	Joans	SA/GR	3	DNA/RNA Shield	19		intervention_2	gum	Joans_53
JOA-53-MGE	2023-05-01	53	08:00:00	Joans	SA/GR	3	Molecular Grade (96%) Ethanol	19		intervention_2	gum	Joans_53
HEN-53-DRS	2023-05-01	53	08:00:00	Henry	SA/GR	3	DNA/RNA Shield	19		intervention_2	gum	Henry_53
HEN-53-MGE	2023-05-01	53	08:00:00	Henry	SA/GR	3	Molecular Grade (96%) Ethanol	19		intervention_2	gum	Henry_53
GIN-53-DRS	2023-05-01	53	08:00:00	Ginger	SA/GR	2	DNA/RNA Shield	19		intervention_2	gum	Ginger_53
GIN-53-MGE	2023-05-01	53	08:00:00	Ginger	SA/GR	2	Molecular Grade (96%) Ethanol	19		intervention_2	gum	Ginger_53
FRA-54-DRS	2023-05-02	54	07:30:00	Franc	SA	3	DNA/RNA Shield	19		intervention_2	gum	Franc_54
FRA-54-MGE	2023-05-02	54	07:30:00	Franc	SA	3	Molecular Grade (96%) Ethanol	19		intervention_2	gum	Franc_54
IVY-54-DRS	2023-05-02	54	07:30:00	Ivy	SA	2	DNA/RNA Shield	19		intervention_2	gum	Ivy_54
IVY-54-MGE	2023-05-02	54	07:30:00	Ivy	SA	2	Molecular Grade (96%) Ethanol	19		intervention_2	gum	Ivy_54
CHA-54-DRS	2023-05-02	54	07:30:00	Charles	SA	3	DNA/RNA Shield	19		intervention_2	gum	Charles_54
CHA-54-MGE	2023-05-02	54	07:30:00	Charles	SA	3	Molecular Grade (96%) Ethanol	19		intervention_2	gum	Charles_54
GRO-54-DRS	2023-05-02	54	07:30:00	Grogu	SA	3	DNA/RNA Shield	19		intervention_2	gum	Grogu_54
GRO-54-MGE	2023-05-02	54	07:30:00	Grogu	SA	3	Molecular Grade (96%) Ethanol	19		intervention_2	gum	Grogu_54
MAR-54-DRS	2023-05-02	54	07:30:00	Marshmallow	SA	3	DNA/RNA Shield	19		intervention_2	gum	Marshmallow_54
MAR-54-MGE	2023-05-02	54	07:30:00	Marshmallow	SA	3	Molecular Grade (96%) Ethanol	19		intervention_2	gum	Marshmallow_54
BUD-54-DRS	2023-05-02	54	07:30:00	Buddy	SA	2	DNA/RNA Shield	19		intervention_2	gum	Buddy_54
BUD-54-MGE	2023-05-02	54	07:30:00	Buddy	SA	2	Molecular Grade (96%) Ethanol	19		intervention_2	gum	Buddy_54
JOA-54-DRS	2023-05-02	54	07:30:00	Joans	SA	3	DNA/RNA Shield	19		intervention_2	gum	Joans_54
JOA-54-MGE	2023-05-02	54	07:30:00	Joans	SA	3	Molecular Grade (96%) Ethanol	19		intervention_2	gum	Joans_54
HEN-54-DRS	2023-05-02	54	07:30:00	Henry	SA	3	DNA/RNA Shield	19		intervention_2	gum	Henry_54
HEN-54-MGE	2023-05-02	54	07:30:00	Henry	SA	3	Molecular Grade (96%) Ethanol	19		intervention_2	gum	Henry_54
GIN-54-DRS	2023-05-02	54	07:30:00	Ginger	SA	2	DNA/RNA Shield	19		intervention_2	gum	Ginger_54
GIN-54-MGE	2023-05-02	54	07:30:00	Ginger	SA	2	Molecular Grade (96%) Ethanol	19		intervention_2	gum	Ginger_54
HAM-55-DRS	2023-05-03	55	07:30:00	Hamlet	SA/GR	1	DNA/RNA Shield	19		intervention_2	control	Hamlet_55
HAM-55-MGE	2023-05-03	55	07:30:00	Hamlet	SA/GR	1	Molecular Grade (96%) Ethanol	19		intervention_2	control	Hamlet_55
