Sample_ID	Subject	Sample_Date	Sample_Collected_By	Group_Phase	Diet_Trial	Sample_Notes	Sample_Box	Bristol	Sample_Time	Sample_Stabilizer
GRO-58-MGE	Grogu	5/6/23	SA	gum-washout	washout_2		21	3	800	Molecular Grade (96%) Ethanol
MAR-58-DRS	Marshmallow	5/6/23	SA	gum-washout	washout_2		21	2	800	DNA/RNA Shield
MAR-58-MGE	Marshmallow	5/6/23	SA	gum-washout	washout_2		21	2	800	Molecular Grade (96%) Ethanol
BUD-58-DRS	Buddy	5/6/23	SA	gum-washout	washout_2		21	3	800	DNA/RNA Shield
BUD-58-MGE	Buddy	5/6/23	SA	gum-washout	washout_2		21	3	800	Molecular Grade (96%) Ethanol
JOA-58-DRS	Joans	5/6/23	SA	gum-washout	washout_2		21	3	800	DNA/RNA Shield
JOA-58-MGE	Joans	5/6/23	SA	gum-washout	washout_2		21	3	800	Molecular Grade (96%) Ethanol
HEN-58-DRS	Henry	5/6/23	SA	gum-washout	washout_2		21	4	800	DNA/RNA Shield
HEN-58-MGE	Henry	5/6/23	SA	gum-washout	washout_2		22	4	800	Molecular Grade (96%) Ethanol
GIN-58-DRS	Ginger	5/6/23	SA	gum-washout	washout_2		22	3	800	DNA/RNA Shield
GIN-58-MGE	Ginger	5/6/23	SA	gum-washout	washout_2		22	3	800	Molecular Grade (96%) Ethanol
HAM-59-DRS	Hamlet	5/7/23	SA	control-washout	washout_2		22	2	730	DNA/RNA Shield
HAM-59-MGE	Hamlet	5/7/23	SA	control-washout	washout_2		22	2	730	Molecular Grade (96%) Ethanol
HER-59-DRS	Hera	5/7/23	SA	control-washout	washout_2		22	2	730	DNA/RNA Shield
HER-59-MGE	Hera	5/7/23	SA	control-washout	washout_2		22	2	730	Molecular Grade (96%) Ethanol
JAR-59-DRS	JarJarBinks	5/7/23	SA	control-washout	washout_2		22	3	730	DNA/RNA Shield
JAR-59-MGE	JarJarBinks	5/7/23	SA	control-washout	washout_2		22	3	730	Molecular Grade (96%) Ethanol
OPH-59-DRS	Ophelia	5/7/23	SA	control-washout	washout_2		22	3	730	DNA/RNA Shield
OPH-59-MGE	Ophelia	5/7/23	SA	control-washout	washout_2		22	3	730	Molecular Grade (96%) Ethanol
KUB-59-DRS	Kubo	5/7/23	SA	control-washout	washout_2		22	2	730	DNA/RNA Shield
KUB-59-MGE	Kubo	5/7/23	SA	control-washout	washout_2		22	2	730	Molecular Grade (96%) Ethanol
KOR-59-DRS	Korra	5/7/23	SA	control-washout	washout_2		22	3	730	DNA/RNA Shield
KOR-59-MGE	Korra	5/7/23	SA	control-washout	washout_2		22	3	730	Molecular Grade (96%) Ethanol
WOL-59-DRS	Wolverine	5/7/23	SA	control-washout	washout_2		22	2	730	DNA/RNA Shield
WOL-59-MGE	Wolverine	5/7/23	SA	control-washout	washout_2		22	2	730	Molecular Grade (96%) Ethanol
IRI-59-DRS	Iris	5/7/23	SA	control-washout	washout_2		22	3	730	DNA/RNA Shield
IRI-59-MGE	Iris	5/7/23	SA	control-washout	washout_2		22	3	730	Molecular Grade (96%) Ethanol
GOO-59-DRS	Goose	5/7/23	SA	control-washout	washout_2		22	2	800	DNA/RNA Shield
GOO-59-MGE	Goose	5/7/23	SA	control-washout	washout_2		22	2	800	Molecular Grade (96%) Ethanol
LAM-59-DRS	Lambchop	5/7/23	SA	control-washout	washout_2		22	3	800	DNA/RNA Shield
LAM-59-MGE	Lambchop	5/7/23	SA	control-washout	washout_2		22	3	800	Molecular Grade (96%) Ethanol
FRA-59-DRS	Franc	5/7/23	SA	gum-washout	washout_2		22	3	800	DNA/RNA Shield
FRA-59-MGE	Franc	5/7/23	SA	gum-washout	washout_2		22	3	800	Molecular Grade (96%) Ethanol
IVY-59-DRS	Ivy	5/7/23	SA	gum-washout	washout_2		22	2	800	DNA/RNA Shield
IVY-59-MGE	Ivy	5/7/23	SA	gum-washout	washout_2		22	2	800	Molecular Grade (96%) Ethanol
CHA-59-DRS	Charles	5/7/23	SA	gum-washout	washout_2		22	2	800	DNA/RNA Shield
CHA-59-MGE	Charles	5/7/23	SA	gum-washout	washout_2		22	2	800	Molecular Grade (96%) Ethanol
GRO-59-DRS	Grogu	5/7/23	SA	gum-washout	washout_2		22	2	800	DNA/RNA Shield
GRO-59-MGE	Grogu	5/7/23	SA	gum-washout	washout_2		22	2	800	Molecular Grade (96%) Ethanol
MAR-59-DRS	Marshmallow	5/7/23	SA	gum-washout	washout_2		22	2	800	DNA/RNA Shield
MAR-59-MGE	Marshmallow	5/7/23	SA	gum-washout	washout_2		22	2	800	Molecular Grade (96%) Ethanol
BUD-59-DRS	Buddy	5/7/23	SA	gum-washout	washout_2		22	2	800	DNA/RNA Shield
BUD-59-MGE	Buddy	5/7/23	SA	gum-washout	washout_2		22	2	800	Molecular Grade (96%) Ethanol
JOA-59-DRS	Joans	5/7/23	SA	gum-washout	washout_2		22	2	800	DNA/RNA Shield
JOA-59-MGE	Joans	5/7/23	SA	gum-washout	washout_2		22	2	800	Molecular Grade (96%) Ethanol
HEN-59-DRS	Henry	5/7/23	SA	gum-washout	washout_2		22	2	800	DNA/RNA Shield
HEN-59-MGE	Henry	5/7/23	SA	gum-washout	washout_2		22	2	800	Molecular Grade (96%) Ethanol
GIN-59-DRS	Ginger	5/7/23	SA	gum-washout	washout_2		22	3	800	DNA/RNA Shield
GIN-59-MGE	Ginger	5/7/23	SA	gum-washout	washout_2		22	3	800	Molecular Grade (96%) Ethanol
HAM-60-DRS	Hamlet	5/8/23	SA/GR	control-washout	washout_2		22	2	730	DNA/RNA Shield
HAM-60-MGE	Hamlet	5/8/23	SA/GR	control-washout	washout_2		22	2	730	Molecular Grade (96%) Ethanol
HER-60-DRS	Hera	5/8/23	SA/GR	control-washout	washout_2		22	2	730	DNA/RNA Shield
HER-60-MGE	Hera	5/8/23	SA/GR	control-washout	washout_2		22	2	730	Molecular Grade (96%) Ethanol
JAR-60-DRS	JarJarBinks	5/8/23	SA/GR	control-washout	washout_2		22	2	730	DNA/RNA Shield
JAR-60-MGE	JarJarBinks	5/8/23	SA/GR	control-washout	washout_2		22	2	730	Molecular Grade (96%) Ethanol
OPH-60-DRS	Ophelia	5/8/23	SA/GR	control-washout	washout_2		22	2	730	DNA/RNA Shield
OPH-60-MGE	Ophelia	5/8/23	SA/GR	control-washout	washout_2		22	2	730	Molecular Grade (96%) Ethanol
KUB-60-DRS	Kubo	5/8/23	SA/GR	control-washout	washout_2		22	2	730	DNA/RNA Shield
KUB-60-MGE	Kubo	5/8/23	SA/GR	control-washout	washout_2		22	2	730	Molecular Grade (96%) Ethanol
KOR-60-DRS	Korra	5/8/23	SA/GR	control-washout	washout_2		22	3	730	DNA/RNA Shield
KOR-60-MGE	Korra	5/8/23	SA/GR	control-washout	washout_2		22	3	730	Molecular Grade (96%) Ethanol
WOL-60-DRS	Wolverine	5/8/23	SA/GR	control-washout	washout_2		22	2	730	DNA/RNA Shield
WOL-60-MGE	Wolverine	5/8/23	SA/GR	control-washout	washout_2		22	2	730	Molecular Grade (96%) Ethanol
IRI-60-DRS	Iris	5/8/23	SA/GR	control-washout	washout_2		22	3	730	DNA/RNA Shield
IRI-60-MGE	Iris	5/8/23	SA/GR	control-washout	washout_2		22	3	730	Molecular Grade (96%) Ethanol
GOO-60-DRS	Goose	5/8/23	SA/GR	control-washout	washout_2		22	2	800	DNA/RNA Shield
GOO-60-MGE	Goose	5/8/23	SA/GR	control-washout	washout_2		22	2	800	Molecular Grade (96%) Ethanol
LAM-60-DRS	Lambchop	5/8/23	SA/GR	control-washout	washout_2		22	3	800	DNA/RNA Shield
LAM-60-MGE	Lambchop	5/8/23	SA/GR	control-washout	washout_2		22	3	800	Molecular Grade (96%) Ethanol
FRA-60-DRS	Franc	5/8/23	SA/GR	gum-washout	washout_2		22	2	800	DNA/RNA Shield
FRA-60-MGE	Franc	5/8/23	SA/GR	gum-washout	washout_2		22	2	800	Molecular Grade (96%) Ethanol
IVY-60-DRS	Ivy	5/8/23	SA/GR	gum-washout	washout_2		22	2	800	DNA/RNA Shield
IVY-60-MGE	Ivy	5/8/23	SA/GR	gum-washout	washout_2		22	2	800	Molecular Grade (96%) Ethanol
CHA-60-DRS	Charles	5/8/23	SA/GR	gum-washout	washout_2		22	2	800	DNA/RNA Shield
CHA-60-MGE	Charles	5/8/23	SA/GR	gum-washout	washout_2		22	2	800	Molecular Grade (96%) Ethanol
GRO-60-DRS	Grogu	5/8/23	SA/GR	gum-washout	washout_2		22	2	800	DNA/RNA Shield
GRO-60-MGE	Grogu	5/8/23	SA/GR	gum-washout	washout_2		22	2	800	Molecular Grade (96%) Ethanol
MAR-60-DRS	Marshmallow	5/8/23	SA/GR	gum-washout	washout_2		22	3	800	DNA/RNA Shield
MAR-60-MGE	Marshmallow	5/8/23	SA/GR	gum-washout	washout_2		22	3	800	Molecular Grade (96%) Ethanol
BUD-60-DRS	Buddy	5/8/23	SA/GR	gum-washout	washout_2		22	2	800	DNA/RNA Shield
BUD-60-MGE	Buddy	5/8/23	SA/GR	gum-washout	washout_2		22	2	800	Molecular Grade (96%) Ethanol
JOA-60-DRS	Joans	5/8/23	SA/GR	gum-washout	washout_2		22	2	800	DNA/RNA Shield
JOA-60-MGE	Joans	5/8/23	SA/GR	gum-washout	washout_2		22	2	800	Molecular Grade (96%) Ethanol
HEN-60-DRS	Henry	5/8/23	SA/GR	gum-washout	washout_2		22	2	800	DNA/RNA Shield
HEN-60-MGE	Henry	5/8/23	SA/GR	gum-washout	washout_2		22	2	800	Molecular Grade (96%) Ethanol
GIN-60-DRS	Ginger	5/8/23	SA/GR	gum-washout	washout_2		22	2	800	DNA/RNA Shield
GIN-60-MGE	Ginger	5/8/23	SA/GR	gum-washout	washout_2		22	2	800	Molecular Grade (96%) Ethanol
HAM-61-DRS	Hamlet	5/9/23	SA	control-washout	washout_2		22	2	730	DNA/RNA Shield
HAM-61-MGE	Hamlet	5/9/23	SA	control-washout	washout_2		22	2	730	Molecular Grade (95%) Ethanol
HER-61-DRS	Hera	5/9/23	SA	control-washout	washout_2		23	2	730	DNA/RNA Shield
HER-61-MGE	Hera	5/9/23	SA	control-washout	washout_2		23	2	730	Molecular Grade (95%) Ethanol
JAR-61-DRS	JarJarBinks	5/9/23	SA	control-washout	washout_2		23	3	730	DNA/RNA Shield
JAR-61-MGE	JarJarBinks	5/9/23	SA	control-washout	washout_2		23	3	730	Molecular Grade (95%) Ethanol
OPH-61-DRS	Ophelia	5/9/23	SA	control-washout	washout_2		23	2	730	DNA/RNA Shield
OPH-61-MGE	Ophelia	5/9/23	SA	control-washout	washout_2		23	2	730	Molecular Grade (95%) Ethanol
KUB-61-DRS	Kubo	5/9/23	SA	control-washout	washout_2		23	3	730	DNA/RNA Shield
KUB-61-MGE	Kubo	5/9/23	SA	control-washout	washout_2		23	3	730	Molecular Grade (95%) Ethanol
KOR-61-DRS	Korra	5/9/23	SA	control-washout	washout_2		23	3	730	DNA/RNA Shield
KOR-61-MGE	Korra	5/9/23	SA	control-washout	washout_2		23	3	730	Molecular Grade (95%) Ethanol
WOL-61-DRS	Wolverine	5/9/23	SA	control-washout	washout_2		23	2	730	DNA/RNA Shield
WOL-61-MGE	Wolverine	5/9/23	SA	control-washout	washout_2		23	2	730	Molecular Grade (95%) Ethanol
IRI-61-DRS	Iris	5/9/23	SA	control-washout	washout_2		23	3	730	DNA/RNA Shield
IRI-61-MGE	Iris	5/9/23	SA	control-washout	washout_2		23	3	730	Molecular Grade (95%) Ethanol
GOO-61-DRS	Goose	5/9/23	SA	control-washout	washout_2		23	2	800	DNA/RNA Shield
GOO-61-MGE	Goose	5/9/23	SA	control-washout	washout_2		23	2	800	Molecular Grade (95%) Ethanol
LAM-61-DRS	Lambchop	5/9/23	SA	control-washout	washout_2		23	3	800	DNA/RNA Shield
LAM-61-MGE	Lambchop	5/9/23	SA	control-washout	washout_2		23	3	800	Molecular Grade (95%) Ethanol
FRA-61-DRS	Franc	5/9/23	SA	gum-washout	washout_2		23	2	800	DNA/RNA Shield
FRA-61-MGE	Franc	5/9/23	SA	gum-washout	washout_2		23	2	800	Molecular Grade (95%) Ethanol
IVY-61-DRS	Ivy	5/9/23	SA	gum-washout	washout_2		23	3	800	DNA/RNA Shield
IVY-61-MGE	Ivy	5/9/23	SA	gum-washout	washout_2		23	3	800	Molecular Grade (95%) Ethanol
CHA-61-DRS	Charles	5/9/23	SA	gum-washout	washout_2		23	2	800	DNA/RNA Shield
CHA-61-MGE	Charles	5/9/23	SA	gum-washout	washout_2		23	2	800	Molecular Grade (95%) Ethanol
GRO-61-DRS	Grogu	5/9/23	SA	gum-washout	washout_2		23	4	800	DNA/RNA Shield
GRO-61-MGE	Grogu	5/9/23	SA	gum-washout	washout_2		23	4	800	Molecular Grade (95%) Ethanol
MAR-61-DRS	Marshmallow	5/9/23	SA	gum-washout	washout_2		23	3	800	DNA/RNA Shield
MAR-61-MGE	Marshmallow	5/9/23	SA	gum-washout	washout_2		23	3	800	Molecular Grade (95%) Ethanol
BUD-61-DRS	Buddy	5/9/23	SA	gum-washout	washout_2		23	3	800	DNA/RNA Shield
BUD-61-MGE	Buddy	5/9/23	SA	gum-washout	washout_2		23	3	800	Molecular Grade (95%) Ethanol
JOA-61-DRS	Joans	5/9/23	SA	gum-washout	washout_2		23	3	800	DNA/RNA Shield
JOA-61-MGE	Joans	5/9/23	SA	gum-washout	washout_2		23	3	800	Molecular Grade (95%) Ethanol
HEN-61-DRS	Henry	5/9/23	SA	gum-washout	washout_2		23	3	800	DNA/RNA Shield
HEN-61-MGE	Henry	5/9/23	SA	gum-washout	washout_2		23	3	800	Molecular Grade (95%) Ethanol
GIN-61-DRS	Ginger	5/9/23	SA	gum-washout	washout_2		23	3	800	DNA/RNA Shield
GIN-61-MGE	Ginger	5/9/23	SA	gum-washout	washout_2		23	3	800	Molecular Grade (95%) Ethanol
HAM-62-DRS	Hamlet	5/10/23	SA	control-washout	washout_2		23	2	730	DNA/RNA Shield
HAM-62-MGE	Hamlet	5/10/23	SA	control-washout	washout_2		23	2	730	Molecular Grade (95%) Ethanol
HER-62-DRS	Hera	5/10/23	SA	control-washout	washout_2		23	2	730	DNA/RNA Shield
HER-62-MGE	Hera	5/10/23	SA	control-washout	washout_2		23	2	730	Molecular Grade (95%) Ethanol
JAR-62-DRS	JarJarBinks	5/10/23	SA	control-washout	washout_2		23	2	730	DNA/RNA Shield
JAR-62-MGE	JarJarBinks	5/10/23	SA	control-washout	washout_2		23	2	730	Molecular Grade (95%) Ethanol
OPH-62-DRS	Ophelia	5/10/23	SA	control-washout	washout_2		23	2	730	DNA/RNA Shield
OPH-62-MGE	Ophelia	5/10/23	SA	control-washout	washout_2		23	2	730	Molecular Grade (95%) Ethanol
KUB-62-DRS	Kubo	5/10/23	SA	control-washout	washout_2		23	2	730	DNA/RNA Shield
KUB-62-MGE	Kubo	5/10/23	SA	control-washout	washout_2		23	2	730	Molecular Grade (95%) Ethanol
KOR-62-DRS	Korra	5/10/23	SA	control-washout	washout_2		23	3	730	DNA/RNA Shield
KOR-62-MGE	Korra	5/10/23	SA	control-washout	washout_2		23	3	730	Molecular Grade (95%) Ethanol
WOL-62-DRS	Wolverine	5/10/23	SA	control-washout	washout_2		23	2	730	DNA/RNA Shield
WOL-62-MGE	Wolverine	5/10/23	SA	control-washout	washout_2		23	2	730	Molecular Grade (95%) Ethanol
IRI-62-DRS	Iris	5/10/23	SA	control-washout	washout_2	difficulty producing sample	23	2	730	DNA/RNA Shield
IRI-62-MGE	Iris	5/10/23	SA	control-washout	washout_2	difficulty producing sample	23	2	730	Molecular Grade (95%) Ethanol
GOO-62-DRS	Goose	5/10/23	SA	control-washout	washout_2		23	3	800	DNA/RNA Shield
GOO-62-MGE	Goose	5/10/23	SA	control-washout	washout_2		23	3	800	Molecular Grade (95%) Ethanol
LAM-62-DRS	Lambchop	5/10/23	SA	control-washout	washout_2		23	3	800	DNA/RNA Shield
LAM-62-MGE	Lambchop	5/10/23	SA	control-washout	washout_2		23	3	800	Molecular Grade (95%) Ethanol
FRA-62-DRS	Franc	5/10/23	SA	gum-washout	washout_2		23	3	800	DNA/RNA Shield
FRA-62-MGE	Franc	5/10/23	SA	gum-washout	washout_2		23	3	800	Molecular Grade (95%) Ethanol
IVY-62-DRS	Ivy	5/10/23	SA	gum-washout	washout_2		23	4	800	DNA/RNA Shield
IVY-62-MGE	Ivy	5/10/23	SA	gum-washout	washout_2		23	4	800	Molecular Grade (95%) Ethanol
CHA-62-DRS	Charles	5/10/23	SA	gum-washout	washout_2		23	2	800	DNA/RNA Shield
CHA-62-MGE	Charles	5/10/23	SA	gum-washout	washout_2		23	2	800	Molecular Grade (95%) Ethanol
GRO-62-DRS	Grogu	5/10/23	SA	gum-washout	washout_2		23	2	800	DNA/RNA Shield
GRO-62-MGE	Grogu	5/10/23	SA	gum-washout	washout_2		23	2	800	Molecular Grade (95%) Ethanol
MAR-62-DRS	Marshmallow	5/10/23	SA	gum-washout	washout_2		23	3	800	DNA/RNA Shield
MAR-62-MGE	Marshmallow	5/10/23	SA	gum-washout	washout_2		23	3	800	Molecular Grade (95%) Ethanol
BUD-62-DRS	Buddy	5/10/23	SA	gum-washout	washout_2		23	2	800	DNA/RNA Shield
BUD-62-MGE	Buddy	5/10/23	SA	gum-washout	washout_2		23	2	800	Molecular Grade (95%) Ethanol
JOA-62-DRS	Joans	5/10/23	SA	gum-washout	washout_2		23	3	800	DNA/RNA Shield
JOA-62-MGE	Joans	5/10/23	SA	gum-washout	washout_2		23	3	800	Molecular Grade (95%) Ethanol
HEN-62-DRS	Henry	5/10/23	SA	gum-washout	washout_2		23	4	800	DNA/RNA Shield
HEN-62-MGE	Henry	5/10/23	SA	gum-washout	washout_2		23	4	800	Molecular Grade (95%) Ethanol
GIN-62-DRS	Ginger	5/10/23	SA	gum-washout	washout_2		23	2	800	DNA/RNA Shield
GIN-62-MGE	Ginger	5/10/23	SA	gum-washout	washout_2		23	2	800	Molecular Grade (95%) Ethanol
HAM-63-DRS	Hamlet	5/11/23	SA	control-washout	washout_2		23	2	830	DNA/RNA Shield
HAM-63-MGE	Hamlet	5/11/23	SA	control-washout	washout_2		23	2	830	Molecular Grade (95%) Ethanol
HER-63-DRS	Hera	5/11/23	SA	control-washout	washout_2		23	3	830	DNA/RNA Shield
HER-63-MGE	Hera	5/11/23	SA	control-washout	washout_2		23	3	830	Molecular Grade (95%) Ethanol
JAR-63-DRS	JarJarBinks	5/11/23	SA	control-washout	washout_2		23	3	830	DNA/RNA Shield
JAR-63-MGE	JarJarBinks	5/11/23	SA	control-washout	washout_2		23	3	830	Molecular Grade (95%) Ethanol
OPH-63-DRS	Ophelia	5/11/23	SA	control-washout	washout_2		23	2	830	DNA/RNA Shield
OPH-63-MGE	Ophelia	5/11/23	SA	control-washout	washout_2		24	2	830	Molecular Grade (95%) Ethanol
KUB-63-DRS	Kubo	5/11/23	SA	control-washout	washout_2		24	2	830	DNA/RNA Shield
KUB-63-MGE	Kubo	5/11/23	SA	control-washout	washout_2		24	2	830	Molecular Grade (95%) Ethanol
KOR-63-DRS	Korra	5/11/23	SA	control-washout	washout_2		24	3	830	DNA/RNA Shield
KOR-63-MGE	Korra	5/11/23	SA	control-washout	washout_2		24	3	830	Molecular Grade (95%) Ethanol
WOL-63-DRS	Wolverine	5/11/23	SA	control-washout	washout_2		24	2	830	DNA/RNA Shield
WOL-63-MGE	Wolverine	5/11/23	SA	control-washout	washout_2		24	2	830	Molecular Grade (95%) Ethanol
IRI-63-DRS	Iris	5/11/23	SA	control-washout	washout_2		24	2	830	DNA/RNA Shield
IRI-63-MGE	Iris	5/11/23	SA	control-washout	washout_2		24	2	830	Molecular Grade (95%) Ethanol
HAM-64-DRS	Hamlet	5/12/23	SA/GR	control-washout	washout_2		24	2	800	DNA/RNA Shield
HAM-64-MGE	Hamlet	5/12/23	SA/GR	control-washout	washout_2		24	2	800	Molecular Grade (95%) Ethanol
HER-64-DRS	Hera	5/12/23	SA/GR	control-washout	washout_2		24	3	800	DNA/RNA Shield
HER-64-MGE	Hera	5/12/23	SA/GR	control-washout	washout_2		24	3	800	Molecular Grade (95%) Ethanol
JAR-64-DRS	JarJarBinks	5/12/23	SA/GR	control-washout	washout_2		24	2	800	DNA/RNA Shield
JAR-64-MGE	JarJarBinks	5/12/23	SA/GR	control-washout	washout_2		24	2	800	Molecular Grade (95%) Ethanol
OPH-64-DRS	Ophelia	5/12/23	SA/GR	control-washout	washout_2		24	2	800	DNA/RNA Shield
OPH-64-MGE	Ophelia	5/12/23	SA/GR	control-washout	washout_2		24	2	800	Molecular Grade (95%) Ethanol
KUB-64-DRS	Kubo	5/12/23	SA/GR	control-washout	washout_2		24	3	800	DNA/RNA Shield
KUB-64-MGE	Kubo	5/12/23	SA/GR	control-washout	washout_2		24	3	800	Molecular Grade (95%) Ethanol
KOR-64-DRS	Korra	5/12/23	SA/GR	control-washout	washout_2		24	3	800	DNA/RNA Shield
KOR-64-MGE	Korra	5/12/23	SA/GR	control-washout	washout_2		24	3	800	Molecular Grade (95%) Ethanol
WOL-64-DRS	Wolverine	5/12/23	SA/GR	control-washout	washout_2		24	2	800	DNA/RNA Shield
WOL-64-MGE	Wolverine	5/12/23	SA/GR	control-washout	washout_2		24	2	800	Molecular Grade (95%) Ethanol
IRI-64-DRS	Iris	5/12/23	SA/GR	control-washout	washout_2		24	3	800	DNA/RNA Shield
IRI-64-MGE	Iris	5/12/23	SA/GR	control-washout	washout_2		24	3	800	Molecular Grade (95%) Ethanol
GOO-64-DRS	Goose	5/12/23	SA/GR	control-washout	washout_2		24	3	730	DNA/RNA Shield
GOO-64-MGE	Goose	5/12/23	SA/GR	control-washout	washout_2		24	3	730	Molecular Grade (95%) Ethanol
LAM-64-DRS	Lambchop	5/12/23	SA/GR	control-washout	washout_2		24	3	730	DNA/RNA Shield
LAM-64-MGE	Lambchop	5/12/23	SA/GR	control-washout	washout_2		24	3	730	Molecular Grade (95%) Ethanol
FRA-64-DRS	Franc	5/12/23	SA/GR	gum-washout	washout_2		24	2	730	DNA/RNA Shield
FRA-64-MGE	Franc	5/12/23	SA/GR	gum-washout	washout_2		24	2	730	Molecular Grade (95%) Ethanol
IVY-64-DRS	Ivy	5/12/23	SA/GR	gum-washout	washout_2		24	3	730	DNA/RNA Shield
IVY-64-MGE	Ivy	5/12/23	SA/GR	gum-washout	washout_2		24	3	730	Molecular Grade (95%) Ethanol
CHA-64-DRS	Charles	5/12/23	SA/GR	gum-washout	washout_2		24	3	730	DNA/RNA Shield
CHA-64-MGE	Charles	5/12/23	SA/GR	gum-washout	washout_2		24	3	730	Molecular Grade (95%) Ethanol
GRO-64-DRS	Grogu	5/12/23	SA/GR	gum-washout	washout_2		24	3	730	DNA/RNA Shield
GRO-64-MGE	Grogu	5/12/23	SA/GR	gum-washout	washout_2		24	3	730	Molecular Grade (95%) Ethanol
MAR-64-DRS	Marshmallow	5/12/23	SA/GR	gum-washout	washout_2		24	3	730	DNA/RNA Shield
MAR-64-MGE	Marshmallow	5/12/23	SA/GR	gum-washout	washout_2		24	3	730	Molecular Grade (95%) Ethanol
HEN-64-DRS	Henry	5/12/23	SA/GR	gum-washout	washout_2		24	2	730	DNA/RNA Shield
HEN-64-MGE	Henry	5/12/23	SA/GR	gum-washout	washout_2		24	2	730	Molecular Grade (95%) Ethanol
GIN-64-DRS	Ginger	5/12/23	SA/GR	gum-washout	washout_2		24	2	730	DNA/RNA Shield
GIN-64-MGE	Ginger	5/12/23	SA/GR	gum-washout	washout_2		24	2	730	Molecular Grade (95%) Ethanol
HAM-65-DRS	Hamlet	5/13/23	SA	control-washout	washout_2	collected from bedding	24	2	800	DNA/RNA Shield
HAM-65-MGE	Hamlet	5/13/23	SA	control-washout	washout_2	collected from bedding	24	2	800	Molecular Grade (95%) Ethanol
HER-65-DRS	Hera	5/13/23	SA	control-washout	washout_2	collected from bedding	24	2	800	DNA/RNA Shield
HER-65-MGE	Hera	5/13/23	SA	control-washout	washout_2	collected from bedding	24	2	800	Molecular Grade (95%) Ethanol
JAR-65-DRS	JarJarBinks	5/13/23	SA	control-washout	washout_2	collected from bedding	24	3	800	DNA/RNA Shield
JAR-65-MGE	JarJarBinks	5/13/23	SA	control-washout	washout_2	collected from bedding	24	3	800	Molecular Grade (95%) Ethanol
OPH-65-DRS	Ophelia	5/13/23	SA	control-washout	washout_2	collected from bedding	24	2	800	DNA/RNA Shield
OPH-65-MGE	Ophelia	5/13/23	SA	control-washout	washout_2	collected from bedding	24	2	800	Molecular Grade (95%) Ethanol
KUB-65-DRS	Kubo	5/13/23	SA	control-washout	washout_2	collected from bedding	24	2	800	DNA/RNA Shield
KUB-65-MGE	Kubo	5/13/23	SA	control-washout	washout_2	collected from bedding	24	2	800	Molecular Grade (95%) Ethanol
KOR-65-DRS	Korra	5/13/23	SA	control-washout	washout_2	collected from bedding	24	3	800	DNA/RNA Shield
KOR-65-MGE	Korra	5/13/23	SA	control-washout	washout_2	collected from bedding	24	3	800	Molecular Grade (95%) Ethanol
WOL-65-DRS	Wolverine	5/13/23	SA	control-washout	washout_2		24	3	800	DNA/RNA Shield
WOL-65-MGE	Wolverine	5/13/23	SA	control-washout	washout_2		24	3	800	Molecular Grade (95%) Ethanol
IRI-65-DRS	Iris	5/13/23	SA	control-washout	washout_2		24	3	800	DNA/RNA Shield
IRI-65-MGE	Iris	5/13/23	SA	control-washout	washout_2		24	3	800	Molecular Grade (95%) Ethanol
GOO-65-DRS	Goose	5/13/23	SA	control-washout	washout_2	collected from bedding	24	2	730	DNA/RNA Shield
GOO-65-MGE	Goose	5/13/23	SA	control-washout	washout_2	collected from bedding	24	2	730	Molecular Grade (95%) Ethanol
LAM-65-DRS	Lambchop	5/13/23	SA	control-washout	washout_2	collected from bedding	24	3	730	DNA/RNA Shield
LAM-65-MGE	Lambchop	5/13/23	SA	control-washout	washout_2	collected from bedding	24	3	730	Molecular Grade (95%) Ethanol
FRA-65-DRS	Franc	5/13/23	SA	gum-washout	washout_2	collected from bedding	24	2	730	DNA/RNA Shield
FRA-65-MGE	Franc	5/13/23	SA	gum-washout	washout_2	collected from bedding	24	2	730	Molecular Grade (95%) Ethanol
IVY-65-DRS	Ivy	5/13/23	SA	gum-washout	washout_2	collected from bedding	24	3	730	DNA/RNA Shield
IVY-65-MGE	Ivy	5/13/23	SA	gum-washout	washout_2	collected from bedding	24	3	730	Molecular Grade (95%) Ethanol
GRO-65-DRS	Grogu	5/13/23	SA	gum-washout	washout_2	collected from bedding	24	2	730	DNA/RNA Shield
GRO-65-MGE	Grogu	5/13/23	SA	gum-washout	washout_2	collected from bedding	24	2	730	Molecular Grade (95%) Ethanol
MAR-65-DRS	Marshmallow	5/13/23	SA	gum-washout	washout_2	collected from bedding	24	4	730	DNA/RNA Shield
MAR-65-MGE	Marshmallow	5/13/23	SA	gum-washout	washout_2	collected from bedding	24	4	730	Molecular Grade (95%) Ethanol
BUD-65-DRS	Buddy	5/13/23	SA	gum-washout	washout_2	collected from bedding	24	3	730	DNA/RNA Shield
BUD-65-MGE	Buddy	5/13/23	SA	gum-washout	washout_2	collected from bedding	24	3	730	Molecular Grade (95%) Ethanol
JOA-65-DRS	Joans	5/13/23	SA	gum-washout	washout_2	collected from bedding	24	3	730	DNA/RNA Shield
JOA-65-MGE	Joans	5/13/23	SA	gum-washout	washout_2	collected from bedding	24	3	730	Molecular Grade (95%) Ethanol
HEN-65-DRS	Henry	5/13/23	SA	gum-washout	washout_2	collected from bedding	24	2	730	DNA/RNA Shield
HEN-65-MGE	Henry	5/13/23	SA	gum-washout	washout_2	collected from bedding	24	2	730	Molecular Grade (95%) Ethanol
