"","Sample_ID","Date","Study_Day","Sample_Time","Subject","Sample_Collected_By","Bristol","Sample_Stabilizer","Sample_Box","Sample_Notes","Diet_Trial","Group_Phase","Subj_Day","Known_Repro","Group","Room","Cage","Subject_Code","Sex","Housing","Origin","Subj_DOB","Age","Contraception","Previous_Exp","Subject_Notes","Extract_ID","Extract_Type","Extract_Date","Extracted_By","Extract_Conc_ng_uL","Extract_Kit","Extract_Box","Extract_Notes","Sequence_ID","Seq_ID","Library_Tube","Library_Tube_ID","Library_Barcode","F_Primer","R_Primer","Run_ID","Final_Lib_Conc_ng_uL","Vol_Added_Pool_uL","Full_Seq_ID","Pipeline","Kit","Sequencer","MinION_Position","Flow_Cell_Type","Flongle_Adapter","Flow_Cell_ID","Run_Date","Loaded_By"
"1524","JAR-58-DRS",2023-05-06,"58",07:30:00,"JarJarBinks","SA",3,"DNA/RNA Shield",21,"","washout_2","control-washout","JarJarBinks_58","","Group1","RoomB","B2","JAR","Male","Pair","Texas",2020-01-25,3.123287671,"","","","DNA1-JAR-58-DRS","DNA",2023-08-04,"SA","8.7","Quick-DNA Fecal/Soil Microbe","DNA Extracts 5","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1525","JAR-58-DRS",2023-05-06,"58",07:30:00,"JarJarBinks","SA",3,"DNA/RNA Shield",21,"","washout_2","control-washout","JarJarBinks_58","","Group1","RoomB","B2","JAR","Male","Pair","Texas",2020-01-25,3.123287671,"","","","RNA1-JAR-58-DRS","RNA",2023-08-14,"SA",">109","Quick-DNA/RNA MagBead","RNA Extracts 3","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1526","JAR-58-MGE",2023-05-06,"58",07:30:00,"JarJarBinks","SA",3,"Molecular Grade (96%) Ethanol",21,"","washout_2","control-washout","JarJarBinks_58","","Group1","RoomB","B2","JAR","Male","Pair","Texas",2020-01-25,3.123287671,"","","","DNA1-JAR-58-MGE","DNA",2023-08-04,"SA","5.6","Quick-DNA Fecal/Soil Microbe","DNA Extracts 5","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1527","JAR-58-MGE",2023-05-06,"58",07:30:00,"JarJarBinks","SA",3,"Molecular Grade (96%) Ethanol",21,"","washout_2","control-washout","JarJarBinks_58","","Group1","RoomB","B2","JAR","Male","Pair","Texas",2020-01-25,3.123287671,"","","","RNA1-JAR-58-MGE","RNA",2023-08-14,"SA","25","Quick-DNA/RNA MagBead","RNA Extracts 3","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1528","JAR-59-DRS",2023-05-07,"59",07:30:00,"JarJarBinks","SA",3,"DNA/RNA Shield",22,"","washout_2","control-washout","JarJarBinks_59","","Group1","RoomB","B2","JAR","Male","Pair","Texas",2020-01-25,3.123287671,"","","","DNA1-JAR-59-DRS","DNA",2023-06-27,"SA","27","Quick-DNA Fecal/Soil Microbe","DNA Extracts 2","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1529","JAR-59-MGE",2023-05-07,"59",07:30:00,"JarJarBinks","SA",3,"Molecular Grade (96%) Ethanol",22,"","washout_2","control-washout","JarJarBinks_59","","Group1","RoomB","B2","JAR","Male","Pair","Texas",2020-01-25,3.123287671,"","","","DNA1-JAR-59-MGE","DNA",2023-06-27,"SA","40","Quick-DNA Fecal/Soil Microbe","DNA Extracts 3","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1530","JAR-60-DRS",2023-05-08,"60",07:30:00,"JarJarBinks","SA/GR",2,"DNA/RNA Shield",22,"","washout_2","control-washout","JarJarBinks_60","","Group1","RoomB","B2","JAR","Male","Pair","Texas",2020-01-25,3.123287671,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1531","JAR-60-MGE",2023-05-08,"60",07:30:00,"JarJarBinks","SA/GR",2,"Molecular Grade (96%) Ethanol",22,"","washout_2","control-washout","JarJarBinks_60","","Group1","RoomB","B2","JAR","Male","Pair","Texas",2020-01-25,3.123287671,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1532","JAR-61-DRS",2023-05-09,"61",07:30:00,"JarJarBinks","SA",3,"DNA/RNA Shield",23,"","washout_2","control-washout","JarJarBinks_61","","Group1","RoomB","B2","JAR","Male","Pair","Texas",2020-01-25,3.123287671,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1533","JAR-61-MGE",2023-05-09,"61",07:30:00,"JarJarBinks","SA",3,"Molecular Grade (95%) Ethanol",23,"","washout_2","control-washout","JarJarBinks_61","","Group1","RoomB","B2","JAR","Male","Pair","Texas",2020-01-25,3.123287671,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1534","JAR-62-DRS",2023-05-10,"62",07:30:00,"JarJarBinks","SA",2,"DNA/RNA Shield",23,"","washout_2","control-washout","JarJarBinks_62","","Group1","RoomB","B2","JAR","Male","Pair","Texas",2020-01-25,3.123287671,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1535","JAR-62-MGE",2023-05-10,"62",07:30:00,"JarJarBinks","SA",2,"Molecular Grade (95%) Ethanol",23,"","washout_2","control-washout","JarJarBinks_62","","Group1","RoomB","B2","JAR","Male","Pair","Texas",2020-01-25,3.123287671,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1536","JAR-63-DRS",2023-05-11,"63",08:30:00,"JarJarBinks","SA",3,"DNA/RNA Shield",23,"","washout_2","control-washout","JarJarBinks_63","","Group1","RoomB","B2","JAR","Male","Pair","Texas",2020-01-25,3.123287671,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1537","JAR-63-MGE",2023-05-11,"63",08:30:00,"JarJarBinks","SA",3,"Molecular Grade (95%) Ethanol",23,"","washout_2","control-washout","JarJarBinks_63","","Group1","RoomB","B2","JAR","Male","Pair","Texas",2020-01-25,3.123287671,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1538","JAR-64-DRS",2023-05-12,"64",08:00:00,"JarJarBinks","SA/GR",2,"DNA/RNA Shield",24,"","washout_2","control-washout","JarJarBinks_64","","Group1","RoomB","B2","JAR","Male","Pair","Texas",2020-01-25,3.123287671,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1539","JAR-64-MGE",2023-05-12,"64",08:00:00,"JarJarBinks","SA/GR",2,"Molecular Grade (95%) Ethanol",24,"","washout_2","control-washout","JarJarBinks_64","","Group1","RoomB","B2","JAR","Male","Pair","Texas",2020-01-25,3.123287671,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1540","JAR-65-DRS",2023-05-13,"65",08:00:00,"JarJarBinks","SA",3,"DNA/RNA Shield",24,"collected from bedding","washout_2","control-washout","JarJarBinks_65","","Group1","RoomB","B2","JAR","Male","Pair","Texas",2020-01-25,3.123287671,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1541","JAR-65-MGE",2023-05-13,"65",08:00:00,"JarJarBinks","SA",3,"Molecular Grade (95%) Ethanol",24,"collected from bedding","washout_2","control-washout","JarJarBinks_65","","Group1","RoomB","B2","JAR","Male","Pair","Texas",2020-01-25,3.123287671,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1542","JAR-66-DRS",2023-05-14,"66",07:30:00,"JarJarBinks","SA",3,"DNA/RNA Shield",25,"","washout_2","control-washout","JarJarBinks_66","","Group1","RoomB","B2","JAR","Male","Pair","Texas",2020-01-25,3.123287671,"","","","DNA1-JAR-66-DRS","DNA",2023-07-13,"SA","32","Quick-DNA Fecal/Soil Microbe","DNA Extracts 4","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1543","JAR-66-DRS",2023-05-14,"66",07:30:00,"JarJarBinks","SA",3,"DNA/RNA Shield",25,"","washout_2","control-washout","JarJarBinks_66","","Group1","RoomB","B2","JAR","Male","Pair","Texas",2020-01-25,3.123287671,"","","","RNA1-JAR-66-DRS","RNA",2023-07-17,"SA",">106","Quick-DNA/RNA MagBead","RNA Extracts 1","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1544","JAR-66-MGE",2023-05-14,"66",07:30:00,"JarJarBinks","SA",3,"Molecular Grade (95%) Ethanol",25,"","washout_2","control-washout","JarJarBinks_66","","Group1","RoomB","B2","JAR","Male","Pair","Texas",2020-01-25,3.123287671,"","","","DNA1-JAR-66-MGE","DNA",2023-07-13,"SA","20","Quick-DNA Fecal/Soil Microbe","DNA Extracts 4","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1545","JAR-66-MGE",2023-05-14,"66",07:30:00,"JarJarBinks","SA",3,"Molecular Grade (95%) Ethanol",25,"","washout_2","control-washout","JarJarBinks_66","","Group1","RoomB","B2","JAR","Male","Pair","Texas",2020-01-25,3.123287671,"","","","RNA1-JAR-66-MGE","RNA",2023-07-17,"SA","35","Quick-DNA/RNA MagBead","RNA Extracts 1","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1546","JAR-67-DRS",2023-05-15,"67",07:30:00,"JarJarBinks","SA/GR",2,"DNA/RNA Shield",25,"","washout_2","control-washout","JarJarBinks_67","","Group1","RoomB","B2","JAR","Male","Pair","Texas",2020-01-25,3.123287671,"","","","DNA1-JAR-67-DRS","DNA",2023-08-18,"SA","23","Quick-DNA Fecal/Soil Microbe","DNA Extracts 6","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1547","JAR-67-DRS",2023-05-15,"67",07:30:00,"JarJarBinks","SA/GR",2,"DNA/RNA Shield",25,"","washout_2","control-washout","JarJarBinks_67","","Group1","RoomB","B2","JAR","Male","Pair","Texas",2020-01-25,3.123287671,"","","","RNA1-JAR-67-DRS","RNA",2023-09-15,"SA/SK",">102","Quick-DNA/RNA MagBead","RNA Extracts 3","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1548","JAR-67-MGE",2023-05-15,"67",07:30:00,"JarJarBinks","SA/GR",2,"Molecular Grade (95%) Ethanol",25,"","washout_2","control-washout","JarJarBinks_67","","Group1","RoomB","B2","JAR","Male","Pair","Texas",2020-01-25,3.123287671,"","","","DNA1-JAR-67-MGE","DNA",2023-08-18,"SA","2.2","Quick-DNA Fecal/Soil Microbe","DNA Extracts 6","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1549","JAR-67-MGE",2023-05-15,"67",07:30:00,"JarJarBinks","SA/GR",2,"Molecular Grade (95%) Ethanol",25,"","washout_2","control-washout","JarJarBinks_67","","Group1","RoomB","B2","JAR","Male","Pair","Texas",2020-01-25,3.123287671,"","","","RNA1-JAR-67-MGE","RNA",2023-09-15,"SA/SK",">102","Quick-DNA/RNA MagBead","RNA Extracts 3","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1550","JAR-68-DRS",2023-05-16,"68",07:30:00,"JarJarBinks","SA",2,"DNA/RNA Shield",25,"","washout_2","control-washout","JarJarBinks_68","","Group1","RoomB","B2","JAR","Male","Pair","Texas",2020-01-25,3.123287671,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1551","JAR-68-MGE",2023-05-16,"68",07:30:00,"JarJarBinks","SA",2,"Molecular Grade (95%) Ethanol",25,"","washout_2","control-washout","JarJarBinks_68","","Group1","RoomB","B2","JAR","Male","Pair","Texas",2020-01-25,3.123287671,"","","","DNA1-JAR-68-MGE","DNA",2023-11-01,"SA/MB","8","Quick-DNA Fecal/Soil Microbe","DNA Extracts 7","","JAR-68-MGE-S50","CM004",4,"S50","barcode04","27F","1492R","MIN_16_2024-2-29",4.66,0.9,"16S_UNO-CM-004","16S_RAP","SQK-16S024","Angel-MinION","MN43747","FLO-FLG001","FA-08546","ARL498",2024-02-29,"SA"
"1552","JAR-68-MGE",2023-05-16,"68",07:30:00,"JarJarBinks","SA",2,"Molecular Grade (95%) Ethanol",25,"","washout_2","control-washout","JarJarBinks_68","","Group1","RoomB","B2","JAR","Male","Pair","Texas",2020-01-25,3.123287671,"","","","RNA1-JAR-68-MGE","RNA",2023-11-30,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1553","JAR-69-DRS",2023-05-17,"69",07:30:00,"JarJarBinks","SA/GR",2,"DNA/RNA Shield",26,"","washout_2","control-washout","JarJarBinks_69","","Group1","RoomB","B2","JAR","Male","Pair","Texas",2020-01-25,3.123287671,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1554","JAR-69-MGE",2023-05-17,"69",07:30:00,"JarJarBinks","SA/GR",2,"Molecular Grade (95%) Ethanol",26,"","washout_2","control-washout","JarJarBinks_69","","Group1","RoomB","B2","JAR","Male","Pair","Texas",2020-01-25,3.123287671,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1555","JAR-70-DRS",2023-05-18,"70",08:00:00,"JarJarBinks","SA",3,"DNA/RNA Shield",26,"","washout_2","control-washout","JarJarBinks_70","","Group1","RoomB","B2","JAR","Male","Pair","Texas",2020-01-25,3.123287671,"","","","DNA1-JAR-70-DRS","DNA",2023-07-21,"SA","34","Quick-DNA Fecal/Soil Microbe","DNA Extracts 5","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1556","JAR-70-DRS",2023-05-18,"70",08:00:00,"JarJarBinks","SA",3,"DNA/RNA Shield",26,"","washout_2","control-washout","JarJarBinks_70","","Group1","RoomB","B2","JAR","Male","Pair","Texas",2020-01-25,3.123287671,"","","","RNA1-JAR-70-DRS","RNA",2023-07-20,"SA",">104","Quick-DNA/RNA MagBead","RNA Extracts 2","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1557","JAR-70-MGE",2023-05-18,"70",08:00:00,"JarJarBinks","SA",3,"Molecular Grade (95%) Ethanol",26,"","washout_2","control-washout","JarJarBinks_70","","Group1","RoomB","B2","JAR","Male","Pair","Texas",2020-01-25,3.123287671,"","","","DNA1-JAR-70-MGE","DNA",2023-07-21,"SA","9.5","Quick-DNA Fecal/Soil Microbe","DNA Extracts 5","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1558","JAR-70-MGE",2023-05-18,"70",08:00:00,"JarJarBinks","SA",3,"Molecular Grade (95%) Ethanol",26,"","washout_2","control-washout","JarJarBinks_70","","Group1","RoomB","B2","JAR","Male","Pair","Texas",2020-01-25,3.123287671,"","","","RNA1-JAR-70-MGE","RNA",2023-07-20,"SA","59","Quick-DNA/RNA MagBead","RNA Extracts 2","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1559","JOA-1-DRS",2023-03-10,"1",07:30:00,"Joans","SA",1,"DNA/RNA Shield",1,"","run-in","baseline","Joans_1","Pregnant","Group2","RoomF","F5","JOA","Female","Family","Nebraska",2017-03-23,5.967123288,"Estrumate","","gave birth to 1 baby, given oxytocin to help induce contractions, given 1 non-bio baby from venus 5/11/23","DNA1-JOA-1-DRS","DNA",2023-06-16,"SA","58","Quick-DNA Fecal/Soil Microbe","DNA Extracts 1","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1560","JOA-1-MGE",2023-03-10,"1",07:30:00,"Joans","SA",1,"Molecular Grade (96%) Ethanol",1,"","run-in","baseline","Joans_1","Pregnant","Group2","RoomF","F5","JOA","Female","Family","Nebraska",2017-03-23,5.967123288,"Estrumate","","gave birth to 1 baby, given oxytocin to help induce contractions, given 1 non-bio baby from venus 5/11/23","DNA1-JOA-1-MGE","DNA",2023-06-16,"SA","49","Quick-DNA Fecal/Soil Microbe","DNA Extracts 1","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1561","JOA-2-DRS",2023-03-11,"2",07:30:00,"Joans","SA",1,"DNA/RNA Shield",1,"","run-in","baseline","Joans_2","Pregnant","Group2","RoomF","F5","JOA","Female","Family","Nebraska",2017-03-23,5.967123288,"Estrumate","","gave birth to 1 baby, given oxytocin to help induce contractions, given 1 non-bio baby from venus 5/11/23","DNA1-JOA-2-DRS","DNA",2023-07-21,"SA","38","Quick-DNA Fecal/Soil Microbe","DNA Extracts 4","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1562","JOA-2-DRS",2023-03-11,"2",07:30:00,"Joans","SA",1,"DNA/RNA Shield",1,"","run-in","baseline","Joans_2","Pregnant","Group2","RoomF","F5","JOA","Female","Family","Nebraska",2017-03-23,5.967123288,"Estrumate","","gave birth to 1 baby, given oxytocin to help induce contractions, given 1 non-bio baby from venus 5/11/23","RNA1-JOA-2-DRS","RNA",2023-07-20,"SA",">104","Quick-DNA/RNA MagBead","RNA Extracts 2","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1563","JOA-2-MGE",2023-03-11,"2",07:30:00,"Joans","SA",1,"Molecular Grade (96%) Ethanol",1,"","run-in","baseline","Joans_2","Pregnant","Group2","RoomF","F5","JOA","Female","Family","Nebraska",2017-03-23,5.967123288,"Estrumate","","gave birth to 1 baby, given oxytocin to help induce contractions, given 1 non-bio baby from venus 5/11/23","DNA1-JOA-2-MGE","DNA",2023-07-21,"SA","9.5","Quick-DNA Fecal/Soil Microbe","DNA Extracts 4","low",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1564","JOA-2-MGE",2023-03-11,"2",07:30:00,"Joans","SA",1,"Molecular Grade (96%) Ethanol",1,"","run-in","baseline","Joans_2","Pregnant","Group2","RoomF","F5","JOA","Female","Family","Nebraska",2017-03-23,5.967123288,"Estrumate","","gave birth to 1 baby, given oxytocin to help induce contractions, given 1 non-bio baby from venus 5/11/23","RNA1-JOA-2-MGE","RNA",2023-07-20,"SA","8.9","Quick-DNA/RNA MagBead","RNA Extracts 2","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1565","JOA-3-DRS",2023-03-12,"3",07:30:00,"Joans","SA",2,"DNA/RNA Shield",1,"","run-in","baseline","Joans_3","Pregnant","Group2","RoomF","F5","JOA","Female","Family","Nebraska",2017-03-23,5.967123288,"Estrumate","","gave birth to 1 baby, given oxytocin to help induce contractions, given 1 non-bio baby from venus 5/11/23","DNA1-JOA-3-DRS","DNA",2023-10-04,"SA/SK","50","Quick-DNA Fecal/Soil Microbe","DNA Extracts 7","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1566","JOA-3-DRS",2023-03-12,"3",07:30:00,"Joans","SA",2,"DNA/RNA Shield",1,"","run-in","baseline","Joans_3","Pregnant","Group2","RoomF","F5","JOA","Female","Family","Nebraska",2017-03-23,5.967123288,"Estrumate","","gave birth to 1 baby, given oxytocin to help induce contractions, given 1 non-bio baby from venus 5/11/23","RNA1-JOA-3-DRS","RNA",2023-10-31,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1567","JOA-3-MGE",2023-03-12,"3",07:30:00,"Joans","SA",2,"Molecular Grade (96%) Ethanol",1,"","run-in","baseline","Joans_3","Pregnant","Group2","RoomF","F5","JOA","Female","Family","Nebraska",2017-03-23,5.967123288,"Estrumate","","gave birth to 1 baby, given oxytocin to help induce contractions, given 1 non-bio baby from venus 5/11/23","DNA1-JOA-3-MGE","DNA",2023-10-04,"SA/SK","9.6","Quick-DNA Fecal/Soil Microbe","DNA Extracts 7","","JOA-3-MGE-L225","CM001",52,"L225","barcode52","27F","1391R","MIN_16_2023-12-21",4.64,4.2,"LSK_UNO-CM-001","16S_LSK","SQK-LSK114 EXP-PBC096","Angel-MinION","MN43747","FLO-MIN114","","FAW97410",2023-12-21,"SA"
"1568","JOA-3-MGE",2023-03-12,"3",07:30:00,"Joans","SA",2,"Molecular Grade (96%) Ethanol",1,"","run-in","baseline","Joans_3","Pregnant","Group2","RoomF","F5","JOA","Female","Family","Nebraska",2017-03-23,5.967123288,"Estrumate","","gave birth to 1 baby, given oxytocin to help induce contractions, given 1 non-bio baby from venus 5/11/23","DNA1-JOA-3-MGE","DNA",2023-10-04,"SA/SK","9.6","Quick-DNA Fecal/Soil Microbe","DNA Extracts 7","","JOA-3-MGE-S23","CM002",23,"S23","barcode23","27F","1492R","MIN_16_2024-2-12",5.9,0.7,"16S_UNO-CM-002","16S_RAP","SQK-16S024","Angel-MinION","MN43747","FLO-MIN114","","FAX08980",2024-02-12,"SA"
"1569","JOA-3-MGE",2023-03-12,"3",07:30:00,"Joans","SA",2,"Molecular Grade (96%) Ethanol",1,"","run-in","baseline","Joans_3","Pregnant","Group2","RoomF","F5","JOA","Female","Family","Nebraska",2017-03-23,5.967123288,"Estrumate","","gave birth to 1 baby, given oxytocin to help induce contractions, given 1 non-bio baby from venus 5/11/23","RNA1-JOA-3-MGE","RNA",2023-10-31,"SA","","Quick-DNA/RNA MagBead","RNA Extracts 4","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1570","JOA-4-DRS",2023-03-13,"4",07:30:00,"Joans","SA",2,"DNA/RNA Shield",2,"","run-in","baseline","Joans_4","Pregnant","Group2","RoomF","F5","JOA","Female","Family","Nebraska",2017-03-23,5.967123288,"Estrumate","","gave birth to 1 baby, given oxytocin to help induce contractions, given 1 non-bio baby from venus 5/11/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1571","JOA-4-MGE",2023-03-13,"4",07:30:00,"Joans","SA",2,"Molecular Grade (96%) Ethanol",2,"","run-in","baseline","Joans_4","Pregnant","Group2","RoomF","F5","JOA","Female","Family","Nebraska",2017-03-23,5.967123288,"Estrumate","","gave birth to 1 baby, given oxytocin to help induce contractions, given 1 non-bio baby from venus 5/11/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1572","JOA-6-DRS",2023-03-15,"6",07:30:00,"Joans","SA",1,"DNA/RNA Shield",2,"","run-in","baseline","Joans_6","Pregnant","Group2","RoomF","F5","JOA","Female","Family","Nebraska",2017-03-23,5.967123288,"Estrumate","","gave birth to 1 baby, given oxytocin to help induce contractions, given 1 non-bio baby from venus 5/11/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1573","JOA-6-MGE",2023-03-15,"6",07:30:00,"Joans","SA",1,"Molecular Grade (96%) Ethanol",2,"","run-in","baseline","Joans_6","Pregnant","Group2","RoomF","F5","JOA","Female","Family","Nebraska",2017-03-23,5.967123288,"Estrumate","","gave birth to 1 baby, given oxytocin to help induce contractions, given 1 non-bio baby from venus 5/11/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1574","JOA-7-DRS",2023-03-16,"7",07:30:00,"Joans","SA",1,"DNA/RNA Shield",2,"","run-in","baseline","Joans_7","Pregnant","Group2","RoomF","F5","JOA","Female","Family","Nebraska",2017-03-23,5.967123288,"Estrumate","","gave birth to 1 baby, given oxytocin to help induce contractions, given 1 non-bio baby from venus 5/11/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1575","JOA-7-MGE",2023-03-16,"7",07:30:00,"Joans","SA",1,"Molecular Grade (96%) Ethanol",2,"","run-in","baseline","Joans_7","Pregnant","Group2","RoomF","F5","JOA","Female","Family","Nebraska",2017-03-23,5.967123288,"Estrumate","","gave birth to 1 baby, given oxytocin to help induce contractions, given 1 non-bio baby from venus 5/11/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1576","JOA-9-DRS",2023-03-18,"9",08:00:00,"Joans","SA",2,"DNA/RNA Shield",3,"","run-in","baseline","Joans_9","Pregnant","Group2","RoomF","F5","JOA","Female","Family","Nebraska",2017-03-23,5.967123288,"Estrumate","","gave birth to 1 baby, given oxytocin to help induce contractions, given 1 non-bio baby from venus 5/11/23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
